,name,team,date,location,opponent,minutes,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,recent_average
557,Maurice Harkless,LOS ANGELES CLIPPERS,2020-01-04,HOME,MEMPHIS GRIZZLIES,24.676666666666666,2.1896440000000004,1.44438,1.8189970000000004,4.55154,2.83368,0.38732000000000005,0.9145500000000001,0.38732000000000005,16.71
558,Timothé Luwawu-Cabarrot,BROOKLYN NETS,2020-01-04,HOME,TORONTO RAPTORS,18.816333333333333,2.5831859999999995,1.4828999999999999,1.243182,4.685445,2.20572,0.5047999999999999,0.6636000000000001,0.5047999999999999,11.295000000000002
559,Wesley Matthews,MILWAUKEE BUCKS,2020-01-04,HOME,SAN ANTONIO SPURS,0.0,2.5001999999999995,0.766,1.0441,3.495,2.06,0.329,0.483,0.329,0.0
560,De'Andre Hunter,ATLANTA HAWKS,2020-01-04,HOME,INDIANA PACERS,34.2915,2.5097060000000004,2.0307399999999998,2.6300790000000003,7.213953,3.0601599999999998,0.38764000000000004,0.7992000000000001,0.38764000000000004,27.064
561,Devin Booker,PHOENIX SUNS,2020-01-05,HOME,MEMPHIS GRIZZLIES,37.90933333333333,8.71998,1.64554,5.630307000000001,4.230744,5.784000000000001,0.23172,0.8772600000000002,0.23172,45.342
562,Damian Lillard,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,36.142500000000005,4.060144,2.7176799999999997,4.039886,5.59761,6.31592,0.6258,0.97086,0.6258,43.650000000000006
563,Marcus Morris,NEW YORK KNICKS,2020-01-05,AWAY,LOS ANGELES CLIPPERS,29.176666666666666,3.045218,1.91732,1.8734900000000003,4.99839,2.9406,0.7895800000000001,0.9701099999999998,0.7895800000000001,21.795
564,Gorgui Dieng,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,21.441333333333333,3.715802,1.3437999999999999,2.412123,5.980077,2.16832,0.87446,1.0276499999999997,0.87446,23.416
565,Anthony Davis,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,37.93516666666667,6.480212000000002,1.64554,7.045532,8.010228,2.76208,0.63564,1.2168300000000003,0.63564,58.814
566,Jonas Valančiūnas,MEMPHIS GRIZZLIES,2020-01-05,AWAY,PHOENIX SUNS,25.413,4.8782879999999995,1.17046,1.9243419999999998,8.485095000000001,3.31504,1.09368,0.8442000000000002,1.09368,34.24
567,Goran Dragić,MIAMI HEAT,2020-01-05,HOME,PORTLAND TRAIL BLAZERS,21.44066666666667,2.618098,1.90662,2.411735,4.998888,3.15436,0.452,0.6248999999999999,0.452,17.649
568,Montrezl Harrell,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,27.0315,8.201052,0.86016,6.374340000000001,6.766572,2.8633200000000003,1.07528,0.6636000000000001,1.07528,38.851
569,Dante Exum,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,14.801833333333333,2.7781580000000003,1.194,1.452316,4.293972,3.124,0.22336000000000003,0.5346000000000001,0.22336000000000003,11.665999999999999
570,Lou Williams,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,27.511166666666668,6.2179400000000005,1.57492,2.8448250000000006,4.825356,5.31052,0.32528,0.8127600000000001,0.32528,34.173
571,Shabazz Napier,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,32.20933333333333,3.51314,1.90662,4.147793,5.112756,4.77304,0.71128,1.01409,0.71128,37.147999999999996
572,Hassan Whiteside,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,33.122166666666665,7.020432,0.766,5.567264000000001,13.381739999999999,2.09488,3.0888400000000003,1.05561,3.0888400000000003,56.010000000000005
573,Derrick Rose,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,27.676,5.967764000000001,1.43154,2.241173,4.0698,4.0709599999999995,0.253,0.9824400000000001,0.253,25.53
574,Paul George,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,24.763333333333332,3.7287680000000005,1.9537,1.328615,4.7128049999999995,3.6638,0.42144000000000004,0.90429,0.42144000000000004,24.354999999999997
575,Bam Adebayo,MIAMI HEAT,2020-01-05,HOME,PORTLAND TRAIL BLAZERS,35.07966666666667,5.2681000000000004,0.766,3.0273390000000004,9.308277,2.72624,1.3502,0.8147399999999999,1.3502,34.216
576,RJ Barrett,NEW YORK KNICKS,2020-01-05,AWAY,LOS ANGELES CLIPPERS,29.738333333333333,5.557452,1.5043000000000002,3.136419,5.215899,3.4432,0.25212,0.7667099999999998,0.25212,21.951999999999998
577,LeBron James,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,37.594500000000004,6.880436000000001,1.50216,5.385593,7.020963,9.30428,0.323,1.3287000000000002,0.323,59.98900000000001
578,Langston Galloway,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,20.9055,2.4878400000000003,1.69262,2.257819,4.199916,2.592,0.37108,1.4706000000000001,0.37108,16.448
579,Derrick Jones,MIAMI HEAT,2020-01-05,HOME,PORTLAND TRAIL BLAZERS,30.085166666666666,2.7575700000000003,1.85954,1.031561,4.869558,2.03184,0.4691,1.11306,0.4691,16.504
580,Ante Žižić,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,8.657666666666668,3.762028000000001,0.766,1.041371,4.283985,2.55004,0.37256,0.6396900000000001,0.37256,9.295
581,Jarrett Culver,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,20.831,3.9044279999999993,1.34808,2.303824,5.304237,2.77704,0.7469600000000001,0.8513699999999998,0.7469600000000001,16.676
582,Mikal Bridges,PHOENIX SUNS,2020-01-05,HOME,MEMPHIS GRIZZLIES,33.2915,2.80183,1.3737599999999999,1.762922,5.093697000000001,3.5202800000000005,0.85682,1.3179600000000002,0.85682,26.061
583,Jaren Jackson,MEMPHIS GRIZZLIES,2020-01-05,AWAY,PHOENIX SUNS,32.96116666666667,4.5004159999999995,1.6219999999999999,2.5935449999999998,7.0421700000000005,2.3914,1.58838,0.9933600000000002,1.58838,35.945
584,Deandre Ayton,PHOENIX SUNS,2020-01-05,HOME,MEMPHIS GRIZZLIES,34.811166666666665,6.517458000000001,0.766,3.224177,8.898951,3.9484399999999997,0.7548800000000001,0.8772600000000002,0.7548800000000001,39.963
585,James Johnson,MIAMI HEAT,2020-01-05,HOME,PORTLAND TRAIL BLAZERS,0.0,2.4505,0.766,1.0441,3.495,2.06,0.329,0.6248999999999999,0.329,0.0
586,Anfernee Simons,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,22.479166666666668,3.3676139999999997,1.62628,1.916013,4.513776,2.76756,0.34188,1.08951,0.34188,15.023
587,Robert Covington,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,31.59466666666667,1.780398,2.51438,1.9978300000000004,6.030749999999999,2.59612,1.67874,0.9428999999999998,1.67874,35.044999999999995
588,Kelly Oubre,PHOENIX SUNS,2020-01-05,HOME,MEMPHIS GRIZZLIES,38.15,3.946438,2.0735400000000004,4.073923000000001,6.311565,3.06548,0.5376999999999998,1.7451000000000003,0.5376999999999998,45.595000000000006
589,Alex Caruso,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,0.0,2.3582,0.766,1.0441,3.495,2.06,0.329,0.6507000000000002,0.329,0.0
590,Meyers Leonard,MIAMI HEAT,2020-01-05,HOME,PORTLAND TRAIL BLAZERS,24.244500000000002,2.281244000000001,1.76538,1.0356600000000002,4.868772,2.35792,0.14736000000000002,0.8147399999999999,0.14736000000000002,15.696
591,Sviatoslav Mykhailiuk,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,29.642666666666667,1.5269640000000004,2.50154,3.291838,4.36086,3.42192,0.3498,0.9824400000000001,0.3498,18.7
592,Dwight Howard,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,20.561333333333334,3.6155540000000004,0.766,4.044307,7.233588,2.82628,1.2257799999999999,0.7524000000000002,1.2257799999999999,23.218999999999998
593,JaMychal Green,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,21.514833333333335,2.86292,1.17046,1.456419,7.377384,3.3222400000000003,0.9078599999999999,0.6636000000000001,0.9078599999999999,18.321999999999996
594,Reggie Bullock,NEW YORK KNICKS,2020-01-05,AWAY,LOS ANGELES CLIPPERS,17.582833333333333,2.7955359999999994,1.14692,1.608259,4.058721,2.59048,0.41803999999999997,0.8751899999999998,0.41803999999999997,7.997999999999999
595,JaVale McGee,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,14.991166666666667,3.5909000000000004,0.766,1.280353,5.978567999999999,2.2023200000000003,0.39182000000000006,0.7930800000000002,0.39182000000000006,14.954
596,Mario Hezonja,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,13.779166666666667,2.5668439999999997,0.9928400000000001,1.457308,4.058448,2.35896,0.41034,1.05222,0.41034,7.974
597,Collin Sexton,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,36.085166666666666,6.015720000000003,2.02646,2.2397929999999997,5.154693,3.124,0.4508400000000001,0.6837600000000001,0.4508400000000001,32.404
598,Kendrick Nunn,MIAMI HEAT,2020-01-05,HOME,PORTLAND TRAIL BLAZERS,29.901833333333332,3.252122,1.7418399999999998,0.6669970000000001,4.774716,4.77852,0.29508,0.77406,0.29508,19.553
599,John Henson,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,14.288833333333335,3.8791100000000007,0.86016,0.8825910000000001,4.869558,2.88992,0.28254,0.7244400000000001,0.28254,14.764000000000001
600,Andre Drummond,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,27.857333333333333,6.143688000000001,0.95646,2.577133,10.331421,2.8486000000000002,1.21492,1.8096,1.21492,42.812999999999995
601,Christian Wood,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,20.935166666666664,3.5076359999999998,1.17046,4.8629880000000005,5.953665,2.55616,0.58264,0.9824400000000001,0.58264,21.7
602,Julius Randle,NEW YORK KNICKS,2020-01-05,AWAY,LOS ANGELES CLIPPERS,32.5055,4.557042000000001,2.05,2.9107450000000004,7.52226,3.55616,0.59324,1.0413,0.59324,41.77
603,Dillon Brooks,MEMPHIS GRIZZLIES,2020-01-05,AWAY,PHOENIX SUNS,28.083333333333332,3.2699939999999996,2.7861599999999997,0.7139089999999999,4.345398,3.656,0.38874000000000003,0.9933600000000002,0.38874000000000003,25.714000000000002
604,Brandon Clarke,MEMPHIS GRIZZLIES,2020-01-05,AWAY,PHOENIX SUNS,18.564833333333336,4.786689999999999,0.8858400000000001,2.367609,5.589840000000001,2.592,0.2242,0.9933600000000002,0.2242,17.58
605,Tyler Herro,MIAMI HEAT,2020-01-05,HOME,PORTLAND TRAIL BLAZERS,28.546333333333333,2.531332,2.05,0.998364,5.4670440000000005,3.06548,0.37572,0.9639,0.37572,17.297
606,Andrew Wiggins,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,0.0,2.9545999999999992,0.766,1.373,3.495,2.06,0.329,0.6377999999999998,0.329,0.0
607,Solomon Hill,MEMPHIS GRIZZLIES,2020-01-05,AWAY,PHOENIX SUNS,16.016666666666666,2.2813159999999995,1.31384,1.2610999999999999,4.038186,3.124,0.25718,0.8442000000000002,0.25718,5.268
608,Taj Gibson,NEW YORK KNICKS,2020-01-05,AWAY,LOS ANGELES CLIPPERS,14.769666666666666,4.12401,0.766,1.675777,5.571936,2.10208,0.68434,0.7022999999999998,0.68434,11.657999999999998
609,Patrick Beverley,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,0.0,2.6776999999999997,0.766,1.0441,3.495,2.06,0.329,0.6636000000000001,0.329,0.0
610,Ricky Rubio,PHOENIX SUNS,2020-01-05,HOME,MEMPHIS GRIZZLIES,32.056,3.884826000000001,1.6006,4.812992,5.602251,7.9705200000000005,0.25638,1.89087,0.25638,48.373
611,Naz Reid,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,23.7505,4.248082,1.4294,2.373582,5.016228,2.6354,0.91824,0.8954399999999998,0.91824,22.299
612,Mitchell Robinson,NEW YORK KNICKS,2020-01-05,AWAY,LOS ANGELES CLIPPERS,24.0,5.613816,0.766,1.7355930000000004,7.547865,1.92496,1.57634,0.8514599999999999,1.57634,30.81
613,Ja Morant,MEMPHIS GRIZZLIES,2020-01-05,AWAY,PHOENIX SUNS,30.931500000000003,4.614806,1.5278399999999999,5.370678,4.262358,6.37452,0.22754000000000002,1.03404,0.22754000000000002,35.259
614,Jeff Teague,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,0.0,2.9545999999999992,0.766,1.373,3.495,2.06,0.329,0.6377999999999998,0.329,0.0
615,Kadeem Allen,NEW YORK KNICKS,2020-01-05,AWAY,LOS ANGELES CLIPPERS,0.0,2.5214999999999996,0.766,1.373,3.495,2.06,0.329,0.7022999999999998,0.329,0.0
616,De'Anthony Melton,MEMPHIS GRIZZLIES,2020-01-05,AWAY,PHOENIX SUNS,18.8055,3.547764,1.43154,3.782973,5.912514,3.48044,0.31682,1.3730400000000003,0.31682,26.697
617,Darius Garland,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,34.49633333333334,2.2600360000000013,2.45446,3.199186,4.582158,6.01808,0.32054,0.8736000000000002,0.32054,32.714
618,Tyus Jones,MEMPHIS GRIZZLIES,2020-01-05,AWAY,PHOENIX SUNS,17.068499999999997,4.473231999999999,0.8858400000000001,1.8474930000000003,3.943344,4.720000000000001,0.26972,1.2204900000000003,0.26972,19.261999999999997
619,Aron Baynes,PHOENIX SUNS,2020-01-05,HOME,MEMPHIS GRIZZLIES,12.872333333333334,3.094772,1.1619000000000002,1.5847410000000002,5.404458,2.21724,0.47791999999999996,0.77895,0.47791999999999996,11.488999999999997
620,Kyle Anderson,MEMPHIS GRIZZLIES,2020-01-05,AWAY,PHOENIX SUNS,8.062999999999999,3.214683999999999,0.86016,1.851713,4.569570000000001,2.53348,0.35910000000000003,0.8442000000000002,0.35910000000000003,5.165
621,Frank Ntilikina,NEW YORK KNICKS,2020-01-05,AWAY,LOS ANGELES CLIPPERS,19.3055,2.4632999999999994,1.408,2.4299,4.569570000000001,4.96096,0.73646,0.8514599999999999,0.73646,20.92
622,Bruce Brown,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,30.348166666666668,5.195868000000001,1.194,2.463236,5.123079,4.66148,0.45502000000000004,1.3214400000000002,0.45502000000000004,30.186999999999998
623,Danny Green,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,23.641833333333334,1.6332680000000002,1.5364,0.889678,4.306158,2.93516,0.5245,0.9659700000000002,0.5245,14.308999999999997
624,Kelan Martin,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,17.2755,3.216225999999999,1.54496,2.696862,4.934166,3.0216000000000003,0.53606,0.7394999999999998,0.53606,16.487999999999996
625,Elie Okobo,PHOENIX SUNS,2020-01-05,HOME,MEMPHIS GRIZZLIES,11.074000000000002,2.896902,0.84304,0.9609209999999999,3.831258,2.68244,0.28454,0.7281000000000001,0.28454,3.8889999999999993
626,Carmelo Anthony,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,30.903666666666666,4.982439999999999,1.36092,2.147912,6.007356,2.65052,0.30428,1.13019,0.30428,31.612999999999996
627,Grayson Allen,MEMPHIS GRIZZLIES,2020-01-05,AWAY,PHOENIX SUNS,11.263,3.2272999999999987,0.98,2.6412740000000006,3.8140140000000002,2.35792,0.28682,0.8442000000000002,0.28682,7.5120000000000005
628,Noah Vonleh,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,0.0,2.9545999999999992,0.766,1.373,3.495,2.06,0.329,0.6377999999999998,0.329,0.0
629,Bobby Portis,NEW YORK KNICKS,2020-01-05,AWAY,LOS ANGELES CLIPPERS,22.708666666666666,3.6538259999999996,1.52356,2.182099,4.988805,2.45,0.41676,0.7429799999999999,0.41676,18.31
630,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,26.937,2.3349980000000006,1.87666,1.66445,4.3403730000000005,2.69308,0.30024000000000006,1.35921,0.30024000000000006,20.058999999999997
631,Patrick Patterson,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,4.446166666666667,2.5029439999999994,0.98428,0.9971019999999999,3.766665,2.31536,0.3392,0.6636000000000001,0.3392,2.88
632,Landry Shamet,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,28.176,2.229616,2.2640000000000002,0.9901580000000001,5.378865,3.24104,0.4212,0.8127600000000001,0.4212,17.659999999999997
633,Rodney McGruder,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,13.613,3.042516,0.8858400000000001,1.6595870000000004,4.711488,2.5053199999999998,0.49000000000000005,0.8127600000000001,0.49000000000000005,10.178999999999998
634,Ivica Zubac,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,17.69816666666667,4.635932,0.766,0.8367120000000001,7.730886,2.1801600000000003,1.3784,0.6636000000000001,1.3784,23.567999999999998
635,Kent Bazemore,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,26.151,3.7071379999999996,1.43154,3.617729,5.254578,2.58296,0.4415,1.33359,0.4415,27.204
636,Sekou Doumbouya,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,33.28516666666666,2.624244000000001,1.97938,2.158601,7.6758,2.6146800000000003,0.56094,1.3214400000000002,0.56094,32.785
637,Avery Bradley,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,30.733333333333334,3.706964000000001,1.31384,1.4275810000000004,5.113542,2.592,0.42246,1.2914100000000002,0.42246,22.076
638,Kevin Porter,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,26.943499999999997,3.994250000000001,1.72686,2.4318820000000003,5.599617,4.0838399999999995,0.67758,0.9820800000000001,0.67758,27.626
639,Maurice Harkless,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,20.740666666666666,3.830464,0.8858400000000001,1.440007,6.074244,2.47652,0.8080800000000001,0.8127600000000001,0.8080800000000001,15.897
640,Kevin Knox,NEW YORK KNICKS,2020-01-05,AWAY,LOS ANGELES CLIPPERS,14.171166666666666,2.9563240000000004,1.087,2.157593,3.7709040000000003,2.4653600000000004,0.35612,0.7022999999999998,0.35612,4.712
641,Dario Šarić,PHOENIX SUNS,2020-01-05,HOME,MEMPHIS GRIZZLIES,21.592499999999998,3.3135339999999998,1.16832,1.9506750000000004,5.505048,3.23572,0.41373999999999994,0.7281000000000001,0.41373999999999994,14.839000000000002
642,Anthony Tolliver,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,8.968166666666667,2.1880299999999995,0.9864200000000001,1.498711,3.733542,2.05232,0.34834,0.9572999999999999,0.34834,3.816
643,Gary Trent,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,33.12466666666667,3.005978,1.8210199999999999,2.1507680000000002,4.2135,2.41492,0.31456,1.34037,0.31456,20.884999999999998
644,Brandon Knight,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,0.0,2.6209000000000007,0.766,1.0441,3.495,2.06,0.329,0.5346000000000001,0.329,0.0
645,Cedi Osman,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,31.283333333333335,2.306224000000001,2.21692,2.0221800000000005,4.262358,2.53348,0.22754000000000002,0.6837600000000001,0.22754000000000002,24.199
646,Chris Silva,MIAMI HEAT,2020-01-05,HOME,PORTLAND TRAIL BLAZERS,2.6611666666666665,2.957668,0.766,1.2639360000000002,3.6214560000000002,2.03184,0.49884,0.6248999999999999,0.49884,4.728
647,Josh Okogie,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,27.022166666666667,3.5247579999999994,1.2496399999999999,3.287474,5.19228,3.01728,0.68998,1.00053,0.68998,20.770000000000003
648,Jae Crowder,MEMPHIS GRIZZLIES,2020-01-05,AWAY,PHOENIX SUNS,31.163,2.587154,2.83538,2.705584,6.678393,5.44304,1.26492,1.41033,1.26492,50.214
649,Tyler Johnson,PHOENIX SUNS,2020-01-05,HOME,MEMPHIS GRIZZLIES,0.0,2.3297999999999996,0.766,1.0441,3.495,2.06,0.329,0.7281000000000001,0.329,0.0
650,Jerome Robinson,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,18.885166666666667,2.1357280000000003,1.55138,1.419119,4.44024,2.76756,0.37620000000000003,0.6636000000000001,0.37620000000000003,10.065
651,Rajon Rondo,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,18.841,3.4019320000000004,1.0763,1.5056610000000004,4.66629,4.2412,0.44470000000000004,1.2541200000000003,0.44470000000000004,18.529999999999998
652,Jordan Bell,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,8.186833333333333,3.2631239999999995,0.96502,1.579658,4.356942,2.3032,0.49851999999999996,0.7191599999999998,0.49851999999999996,6.696
653,Duncan Robinson,MIAMI HEAT,2020-01-05,HOME,PORTLAND TRAIL BLAZERS,25.466666666666665,0.7116780000000009,2.35816,0.749803,4.483656,2.592,0.19828,0.6248999999999999,0.19828,11.748
654,Nassir Little,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,12.629833333333332,2.485071999999999,1.01424,1.9444720000000002,4.476735,2.38748,0.41918,0.79458,0.41918,6.225000000000001
655,Thon Maker,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,10.446333333333333,2.668330000000001,1.0506199999999999,3.05371,4.945935,2.29408,0.4108,1.0943100000000001,0.4108,11.360000000000001
656,Jaylen Hoard,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,12.399833333333333,3.2646619999999995,0.83234,2.233564,5.786988,2.28876,0.56094,0.8589899999999999,0.56094,10.688999999999998
657,Matthew Dellavedova,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,9.4685,3.137804000000001,0.95646,0.9321999999999999,3.6559440000000003,3.59748,0.30772,0.5346000000000001,0.30772,6.446999999999999
658,Alfonzo McKinnie,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,16.9285,3.0453080000000003,1.27746,1.6352229999999999,4.444527,2.20364,0.36026,0.8600400000000001,0.36026,10.171
659,Kyle Kuzma,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,22.16783333333333,4.395924000000001,1.58562,1.763556,4.453053000000001,2.95756,0.3782,0.8337600000000002,0.3782,18.349
660,Tony Snell,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,22.994500000000002,3.11853,1.26462,1.493249,3.6214560000000002,3.1825200000000002,0.31228,0.7926000000000001,0.31228,13.233
661,Cameron Johnson,PHOENIX SUNS,2020-01-05,HOME,MEMPHIS GRIZZLIES,21.327833333333334,1.6668819999999993,1.7718,0.998977,4.664187,2.28876,0.38656,0.9552300000000001,0.38656,14.561
662,Tim Frazier,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,14.901833333333334,3.5135840000000007,0.766,1.252894,4.595307,3.9766,0.6946,1.1316000000000002,0.6946,14.870999999999999
663,Keita Bates-Diop,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,10.325999999999999,3.0406559999999994,0.9693,2.117303,3.894486,2.2382400000000002,0.50514,0.6886499999999998,0.50514,7.458000000000001
664,Nikola Jokić,DENVER NUGGETS,2020-01-06,AWAY,ATLANTA HAWKS,27.6,5.176584000000001,1.408,5.542642000000001,7.597944,3.24104,0.53672,1.0985400000000003,0.53672,30.972
665,Luka Dončić,DALLAS MAVERICKS,2020-01-06,HOME,CHICAGO BULLS,39.0185,4.511820000000003,3.31046,4.639567,8.984865,6.64428,0.6782600000000001,1.07859,0.6782600000000001,63.484999999999985
666,T.J. Warren,INDIANA PACERS,2020-01-06,AWAY,CHARLOTTE HORNETS,36.04066666666667,4.9858519999999995,1.7161600000000001,3.8061140000000004,6.574014,3.38608,0.7742600000000001,1.1481000000000001,0.7742600000000001,35.512
667,Brandon Ingram,NEW ORLEANS PELICANS,2020-01-06,HOME,UTAH JAZZ,32.99633333333333,4.027784000000001,2.4779999999999998,2.0555200000000005,4.967274,3.59904,0.6469799999999999,1.35873,0.6469799999999999,32.232
668,Steven Adams,OKLAHOMA CITY THUNDER,2020-01-06,AWAY,PHILADELPHIA 76ERS,30.113,5.035368000000001,0.766,5.17384,11.314115999999999,3.88992,1.6315799999999998,0.9179400000000001,1.6315799999999998,36.258
669,Trae Young,ATLANTA HAWKS,2020-01-06,HOME,DENVER NUGGETS,36.874,2.287484000000001,3.64216,6.676748000000001,4.771056,6.789480000000001,0.16028,0.9753900000000002,0.16028,52.333000000000006
670,Will Barton,DENVER NUGGETS,2020-01-06,AWAY,ATLANTA HAWKS,31.592666666666666,3.777520000000001,1.59846,4.048319,6.792309,3.5389600000000003,0.6094200000000001,1.0578600000000002,0.6094200000000001,24.142
671,Terry Rozier,CHARLOTTE HORNETS,2020-01-06,HOME,INDIANA PACERS,40.275999999999996,2.614250000000001,2.85892,3.271936,6.251340000000001,5.13496,0.44420000000000004,0.8127600000000001,0.44420000000000004,45.18
