,name,team,date,location,opponent,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers
4948,DeMarre Carroll,BROOKLYN NETS,2019-02-02,AWAY,ORLANDO MAGIC,3.06353,1.74398,4.595540000000001,5.39118,2.8373200000000005,0.49366,0.8906400000000001,0.49366
4949,Mason Plumlee,DENVER NUGGETS,2019-02-02,AWAY,MINNESOTA TIMBERWOLVES,4.703626000000001,0.8302,3.5826590000000005,6.079446,3.3878,0.6392800000000001,0.5752800000000001,0.6392800000000001
4950,Devin Harris,DALLAS MAVERICKS,2019-02-02,AWAY,CLEVELAND CAVALIERS,3.2537139999999996,1.44224,2.2263580000000003,4.21077,3.21976,0.3266,0.8106899999999998,0.3266
4951,Dorian Finney-Smith,DALLAS MAVERICKS,2019-02-02,AWAY,CLEVELAND CAVALIERS,3.587846,1.35664,1.706866,6.012621,2.44996,0.8178400000000001,1.0581599999999998,0.8178400000000001
4952,Cory Joseph,INDIANA PACERS,2019-02-02,AWAY,MIAMI HEAT,3.4982099999999994,1.23252,2.01349,4.492968,4.29544,0.33444,1.28952,0.33444
4953,Ish Smith,DETROIT PISTONS,2019-02-02,HOME,LOS ANGELES CLIPPERS,3.2834719999999997,1.07416,2.0142100000000003,3.759408,2.8466799999999997,0.40428000000000003,0.7904399999999998,0.40428000000000003
4954,Dwight Powell,DALLAS MAVERICKS,2019-02-02,AWAY,CLEVELAND CAVALIERS,4.324992,0.94362,1.734094,4.8543210000000006,2.38932,0.53164,0.8208599999999998,0.53164
4955,Kent Bazemore,ATLANTA HAWKS,2019-02-02,AWAY,PHOENIX SUNS,3.2853259999999995,1.6219999999999999,2.305691,4.951812,2.592,0.30856,1.1832000000000003,0.30856
4956,Jae Crowder,UTAH JAZZ,2019-02-02,HOME,HOUSTON ROCKETS,1.0746760000000002,2.51652,1.120465,5.309793,2.9644,0.36884,0.80523,0.36884
4957,Darius Miller,NEW ORLEANS PELICANS,2019-02-02,AWAY,SAN ANTONIO SPURS,1.0865580000000001,2.8417999999999997,1.9572990000000003,4.561254,3.8166400000000005,0.25162,1.03218,0.25162
4958,Collin Sexton,CLEVELAND CAVALIERS,2019-02-02,HOME,DALLAS MAVERICKS,4.3729960000000005,1.7183000000000002,2.5083539999999998,5.424174,3.35808,0.53512,0.7836599999999998,0.53512
4959,Stephen Curry,GOLDEN STATE WARRIORS,2019-02-02,HOME,LOS ANGELES LAKERS,1.8418480000000006,3.32972,2.5324880000000003,5.199024,4.705080000000001,0.37022,1.0977000000000001,0.37022
4960,JaVale McGee,LOS ANGELES LAKERS,2019-02-02,AWAY,GOLDEN STATE WARRIORS,4.818898000000001,0.79168,3.412812,7.11675,2.3228,1.1301199999999998,0.8724599999999999,1.1301199999999998
4961,Alfonzo McKinnie,GOLDEN STATE WARRIORS,2019-02-02,HOME,LOS ANGELES LAKERS,3.1799100000000005,0.9372,1.430183,5.412855,2.1876800000000003,0.4659,0.9248100000000001,0.4659
4962,Kevon Looney,GOLDEN STATE WARRIORS,2019-02-02,HOME,LOS ANGELES LAKERS,4.399840000000001,0.87086,2.408869,7.1739239999999995,2.68332,1.1972199999999997,1.25025,1.1972199999999997
4963,Cristiano Felicio,CHICAGO BULLS,2019-02-02,AWAY,CHARLOTTE HORNETS,2.9282839999999997,0.79168,1.47894,3.8486460000000005,2.2994,0.37448,0.52095,0.37448
4964,Yogi Ferrell,SACRAMENTO KINGS,2019-02-02,HOME,PHILADELPHIA 76ERS,3.0236220000000005,1.39516,0.7908330000000001,5.163588,3.95688,0.49132000000000003,0.9959100000000001,0.49132000000000003
4965,Torrey Craig,DENVER NUGGETS,2019-02-02,AWAY,MINNESOTA TIMBERWOLVES,3.3148160000000004,1.3737599999999999,2.3480879999999997,5.601222,2.8059600000000002,0.82738,0.92106,0.82738
4966,Georges Niang,UTAH JAZZ,2019-02-02,HOME,HOUSTON ROCKETS,2.247248,1.1833,0.9418980000000001,4.346394,2.38984,0.29022000000000003,0.69336,0.29022000000000003
4967,Ricky Rubio,UTAH JAZZ,2019-02-02,HOME,HOUSTON ROCKETS,3.4503820000000003,1.9108999999999998,3.3689090000000004,4.4714849999999995,6.2096,0.31980000000000003,1.05609,0.31980000000000003
4968,Ryan Arcidiacono,CHICAGO BULLS,2019-02-02,AWAY,CHARLOTTE HORNETS,2.900497999999999,1.29244,1.661106,4.477281,3.51236,0.34978,0.7650300000000001,0.34978
4969,Avery Bradley,LOS ANGELES CLIPPERS,2019-02-02,AWAY,DETROIT PISTONS,2.671514,2.0906599999999997,1.552197,5.8713299999999995,3.16332,0.5786,1.0100400000000003,0.5786
4970,Rodney Hood,CLEVELAND CAVALIERS,2019-02-02,HOME,DALLAS MAVERICKS,3.335876,1.60702,1.147072,4.691145000000001,3.47808,0.39698,0.9633299999999998,0.39698
4971,Alex Len,ATLANTA HAWKS,2019-02-02,AWAY,PHOENIX SUNS,4.4979119999999995,1.17046,2.499288,6.6986550000000005,2.54144,0.98136,1.0916700000000001,0.98136
4972,Michael Beasley,LOS ANGELES LAKERS,2019-02-02,AWAY,GOLDEN STATE WARRIORS,4.525010000000001,0.7981,1.844883,5.227088999999999,2.83512,0.7153799999999999,0.83517,0.7153799999999999
4973,Theo Pinson,BROOKLYN NETS,2019-02-02,AWAY,ORLANDO MAGIC,2.242171999999999,1.55994,2.419458,4.507065,2.92184,0.27820000000000006,0.7821600000000001,0.27820000000000006
4974,Iman Shumpert,SACRAMENTO KINGS,2019-02-02,HOME,PHILADELPHIA 76ERS,2.8288040000000008,1.73114,1.730226,5.017416,3.48904,0.6798,1.13829,0.6798
4975,D.J. Wilson,MILWAUKEE BUCKS,2019-02-02,AWAY,WASHINGTON WIZARDS,2.8913280000000015,1.3224,1.607018,4.6713000000000005,2.4175999999999997,0.6490199999999999,0.8507100000000002,0.6490199999999999
4976,Justise Winslow,MIAMI HEAT,2019-02-02,HOME,INDIANA PACERS,3.8551140000000013,1.7867799999999998,0.9885460000000001,5.7570120000000005,4.426920000000001,0.6537200000000001,0.82632,0.6537200000000001
4977,John Jenkins,WASHINGTON WIZARDS,2019-02-02,HOME,MILWAUKEE BUCKS,2.0742000000000003,0.766,1.0441,3.495,2.06,0.329,0.612,0.329
4978,Anthony Tolliver,MINNESOTA TIMBERWOLVES,2019-02-02,HOME,DENVER NUGGETS,1.5599340000000002,1.55352,1.4122789999999998,4.608747,2.20364,0.22786,0.5991000000000001,0.22786
4979,Ante Zizic,CLEVELAND CAVALIERS,2019-02-02,HOME,DALLAS MAVERICKS,6.117014,0.766,1.8696140000000003,8.634012,2.7962,0.8112600000000001,0.8887499999999998,0.8112600000000001
4980,Nemanja Bjelica,SACRAMENTO KINGS,2019-02-02,HOME,PHILADELPHIA 76ERS,3.115254,1.47434,1.112378,6.171735,2.52952,0.8012400000000002,0.97557,0.8012400000000002
4981,Bismack Biyombo,CHARLOTTE HORNETS,2019-02-02,HOME,CHICAGO BULLS,3.783328000000001,0.766,2.060959,6.0405750000000005,2.5462800000000003,0.88662,0.7429799999999999,0.88662
4982,Joe Ingles,UTAH JAZZ,2019-02-02,HOME,HOUSTON ROCKETS,2.0597699999999994,2.1505799999999997,2.6609130000000003,4.845924,4.74632,0.42069999999999996,0.9781200000000001,0.42069999999999996
4983,P.J. Tucker,HOUSTON ROCKETS,2019-02-02,AWAY,UTAH JAZZ,1.3012120000000014,2.0307399999999998,1.377492,5.649567,2.76344,0.57048,1.6095900000000003,0.57048
4984,Kris Dunn,CHICAGO BULLS,2019-02-02,AWAY,CHARLOTTE HORNETS,5.0863119999999995,1.32026,2.335166,4.830462,4.9688,0.7479600000000001,1.0904700000000003,0.7479600000000001
4985,Lance Stephenson,LOS ANGELES LAKERS,2019-02-02,AWAY,GOLDEN STATE WARRIORS,2.1754820000000006,1.85098,2.523783,4.952181,3.10804,0.36078000000000005,0.9877199999999999,0.36078000000000005
4986,Dion Waiters,MIAMI HEAT,2019-02-02,HOME,INDIANA PACERS,2.44714,1.84028,0.878498,4.279602,3.5176800000000004,0.22526000000000002,0.8059800000000001,0.22526000000000002
4987,Kyle Korver,UTAH JAZZ,2019-02-02,HOME,HOUSTON ROCKETS,2.0236039999999997,1.94086,1.2107320000000001,4.6894919999999995,2.991,0.20796000000000006,0.71709,0.20796000000000006
4988,Shake Milton,PHILADELPHIA 76ERS,2019-02-02,AWAY,SACRAMENTO KINGS,2.4823180000000002,1.45722,1.548952,4.813779,2.7079199999999997,0.60742,0.66276,0.60742
4989,Landry Shamet,PHILADELPHIA 76ERS,2019-02-02,AWAY,SACRAMENTO KINGS,2.0324780000000002,1.7076000000000002,1.8515970000000002,3.9713130000000003,3.64212,0.45164,0.7034400000000001,0.45164
4990,Troy Brown,WASHINGTON WIZARDS,2019-02-02,HOME,MILWAUKEE BUCKS,2.3678100000000004,0.9093800000000001,1.946688,3.82551,2.40048,0.2853,0.612,0.2853
4991,Jeremy Lin,ATLANTA HAWKS,2019-02-02,AWAY,PHOENIX SUNS,3.8436759999999994,1.26462,3.7961519999999997,4.109265,3.8422,0.3062,0.9459000000000002,0.3062
4992,Bam Adebayo,MIAMI HEAT,2019-02-02,HOME,INDIANA PACERS,4.058824,0.80666,3.050959,7.017204,2.81012,0.49052000000000007,0.8331000000000001,0.49052000000000007
4993,Sam Dekker,WASHINGTON WIZARDS,2019-02-02,HOME,MILWAUKEE BUCKS,3.3522540000000003,0.96502,1.663448,5.939310000000001,2.5606400000000002,0.7485600000000001,0.71709,0.7485600000000001
4994,Davis Bertans,SAN ANTONIO SPURS,2019-02-02,HOME,NEW ORLEANS PELICANS,1.3775020000000007,2.3196399999999997,0.931093,4.368696,3.4212000000000007,0.42972,1.0623,0.42972
4995,Harry Giles,SACRAMENTO KINGS,2019-02-02,HOME,PHILADELPHIA 76ERS,4.862790000000001,0.766,1.350612,5.571663,2.493,0.67664,0.8094600000000001,0.67664
4996,Dario Saric,MINNESOTA TIMBERWOLVES,2019-02-02,HOME,DENVER NUGGETS,2.232272,1.33738,1.44324,5.350575,2.4962400000000002,0.34500000000000003,0.85335,0.34500000000000003
4997,Richaun Holmes,PHOENIX SUNS,2019-02-02,HOME,ATLANTA HAWKS,4.48812,0.766,3.0484709999999997,5.976576,2.41908,1.3732600000000001,0.9900600000000002,1.3732600000000001
4998,T.J. Leaf,INDIANA PACERS,2019-02-02,AWAY,MIAMI HEAT,3.1690759999999996,0.9543200000000001,1.635117,4.6008629999999995,2.43996,0.60056,0.8047499999999999,0.60056
4999,Jakob Poeltl,SAN ANTONIO SPURS,2019-02-02,HOME,NEW ORLEANS PELICANS,3.159598,0.766,1.482153,4.669437,2.516,0.51562,0.7538099999999999,0.51562
5000,Ekpe Udoh,UTAH JAZZ,2019-02-02,HOME,HOUSTON ROCKETS,2.92256,0.766,1.530272,3.926838,2.18204,0.66052,0.612,0.66052
5001,Matthew Dellavedova,CLEVELAND CAVALIERS,2019-02-02,HOME,DALLAS MAVERICKS,2.2861059999999993,1.58134,2.2165139999999997,4.298949,3.81028,0.28112000000000004,0.7022999999999998,0.28112000000000004
5002,Isaiah Briscoe,ORLANDO MAGIC,2019-02-02,HOME,BROOKLYN NETS,3.280722,0.8516,1.043236,4.338864,4.15076,0.25432000000000005,0.741,0.25432000000000005
5003,Chasson Randle,WASHINGTON WIZARDS,2019-02-02,HOME,MILWAUKEE BUCKS,2.0556620000000008,1.3331,2.3244380000000002,3.773778,2.94844,0.29214,0.85947,0.29214
5004,Rondae Hollis-Jefferson,BROOKLYN NETS,2019-02-02,AWAY,ORLANDO MAGIC,5.071788,0.9093800000000001,3.0424070000000007,6.022190999999999,3.15288,0.5772000000000002,0.6906300000000001,0.5772000000000002
5005,Josh Hart,LOS ANGELES LAKERS,2019-02-02,AWAY,GOLDEN STATE WARRIORS,2.4574940000000005,1.42084,1.466639,4.702368,2.9694000000000003,0.63792,0.6893999999999999,0.63792
5006,Bogdan Bogdanovic,SACRAMENTO KINGS,2019-02-02,HOME,PHILADELPHIA 76ERS,2.9920020000000003,2.24902,3.074475,4.884843,4.86364,0.31434000000000006,1.3077900000000002,0.31434000000000006
5007,Tyler Cavanaugh,UTAH JAZZ,2019-02-02,HOME,HOUSTON ROCKETS,2.4587260000000004,0.8837,1.376214,3.8071740000000003,2.06,0.32462,0.612,0.32462
5008,Sviatoslav Mykhailiuk,LOS ANGELES LAKERS,2019-02-02,AWAY,GOLDEN STATE WARRIORS,2.2915280000000005,1.61772,1.126074,4.319982,2.73032,0.31216,0.9707699999999999,0.31216
5009,Justin Jackson,SACRAMENTO KINGS,2019-02-02,HOME,PHILADELPHIA 76ERS,2.5557180000000006,1.3117,1.232236,4.41537,2.93544,0.33198,1.0806600000000002,0.33198
5010,Deng Adel,CLEVELAND CAVALIERS,2019-02-02,HOME,DALLAS MAVERICKS,2.4777739999999993,0.97144,0.981063,3.9923460000000004,2.32232,0.52084,0.7667099999999998,0.52084
5011,Treveon Graham,BROOKLYN NETS,2019-02-02,AWAY,ORLANDO MAGIC,2.5771039999999994,1.24536,2.167542,4.834476,2.94076,0.32576,0.7414800000000001,0.32576
5012,Corey Brewer,PHILADELPHIA 76ERS,2019-02-02,AWAY,SACRAMENTO KINGS,3.8927439999999995,1.28174,2.5644419999999997,4.4275079999999996,2.7256000000000005,0.4243,1.25262,0.4243
5013,Jawun Evans,PHOENIX SUNS,2019-02-02,HOME,ATLANTA HAWKS,3.0370560000000006,0.766,1.007546,3.6846840000000003,2.37388,0.30392,0.9968400000000002,0.30392
5014,Quincy Pondexter,SAN ANTONIO SPURS,2019-02-02,HOME,NEW ORLEANS PELICANS,2.7884699999999993,0.8302,1.190699,3.7781610000000003,2.2196000000000002,0.33768,0.6893999999999999,0.33768
5015,Quinn Cook,GOLDEN STATE WARRIORS,2019-02-02,HOME,LOS ANGELES LAKERS,2.547842,1.35664,1.035531,4.150962,2.8952400000000003,0.31606,0.8739600000000001,0.31606
5016,Willy Hernangomez,CHARLOTTE HORNETS,2019-02-02,HOME,CHICAGO BULLS,3.889998000000001,0.80666,1.9255540000000004,5.722797,2.35936,0.6363,0.7022999999999998,0.6363
5017,Tobias Harris,LOS ANGELES CLIPPERS,2019-02-02,AWAY,DETROIT PISTONS,4.915430000000001,1.85098,4.4383859999999995,5.974634999999999,5.0963199999999995,0.47828,0.6913800000000002,0.47828
5018,Marcus Derrickson,GOLDEN STATE WARRIORS,2019-02-02,HOME,LOS ANGELES LAKERS,2.163914,1.31812,1.118836,4.620996,2.2300000000000004,0.59656,0.7926000000000001,0.59656
5019,Mike Muscala,PHILADELPHIA 76ERS,2019-02-02,AWAY,SACRAMENTO KINGS,2.426882,1.6284200000000002,1.808079,5.970603,2.50188,0.79498,0.5475,0.79498
5020,Dirk Nowitzki,DALLAS MAVERICKS,2019-02-02,AWAY,CLEVELAND CAVALIERS,3.030664,1.4550800000000002,1.810937,3.745038,2.13212,0.34682,0.6377999999999998,0.34682
5021,Grayson Allen,UTAH JAZZ,2019-02-02,HOME,HOUSTON ROCKETS,2.3782940000000004,1.36734,1.021355,3.618582,2.36,0.43986,0.77472,0.43986
5022,Tyler Johnson,MIAMI HEAT,2019-02-02,HOME,INDIANA PACERS,2.2399840000000006,1.9108999999999998,1.942351,4.3355879999999996,3.9230400000000003,0.42904,0.8331000000000001,0.42904
5023,Josh Okogie,MINNESOTA TIMBERWOLVES,2019-02-02,HOME,DENVER NUGGETS,2.8767000000000014,1.71402,1.889879,4.524036000000001,2.4962400000000002,0.28518,1.08048,0.28518
5024,Isaac Bonga,LOS ANGELES LAKERS,2019-02-02,AWAY,GOLDEN STATE WARRIORS,2.3921160000000006,0.8858400000000001,2.7158740000000003,4.026384,2.592,0.43092,0.6893999999999999,0.43092
5025,Jerome Robinson,LOS ANGELES CLIPPERS,2019-02-02,AWAY,DETROIT PISTONS,2.116334,1.49146,1.516623,4.592931,2.0331200000000003,0.58636,0.7015500000000001,0.58636
5026,Vince Carter,ATLANTA HAWKS,2019-02-02,AWAY,PHOENIX SUNS,2.5196819999999995,1.1191,1.480807,4.136319,2.3962000000000003,0.39082,0.9459000000000002,0.39082
5027,Stanley Johnson,DETROIT PISTONS,2019-02-02,HOME,LOS ANGELES CLIPPERS,2.87418,1.38232,1.058038,4.810344,2.88668,0.41142,1.1497799999999998,0.41142
5028,Sterling Brown,MILWAUKEE BUCKS,2019-02-02,AWAY,WASHINGTON WIZARDS,2.891790000000001,1.1619000000000002,1.822994,4.663272,2.55476,0.35286,0.7829100000000002,0.35286
5029,Gary Clark,HOUSTON ROCKETS,2019-02-02,AWAY,UTAH JAZZ,1.641972,1.15976,1.304368,4.357665,2.02032,0.59158,0.9553200000000001,0.59158
5030,Mitch Creek,BROOKLYN NETS,2019-02-02,AWAY,ORLANDO MAGIC,3.0530399999999993,0.8387600000000001,2.3883660000000004,5.332527000000001,2.8952400000000003,0.56876,0.6736800000000001,0.56876
5031,Kobi Simmons,CLEVELAND CAVALIERS,2019-02-02,HOME,DALLAS MAVERICKS,2.4646999999999997,0.766,1.0441,3.495,2.06,0.329,0.7022999999999998,0.329
5032,Jamal Crawford,PHOENIX SUNS,2019-02-02,HOME,ATLANTA HAWKS,3.126412000000001,1.43796,1.834667,3.9980940000000005,4.750400000000001,0.43528,1.2883800000000003,0.43528
5033,Tony Parker,CHARLOTTE HORNETS,2019-02-02,HOME,CHICAGO BULLS,5.404792000000001,0.9864200000000001,2.7998000000000003,3.8865540000000003,4.5604000000000005,0.35102,0.7667099999999998,0.35102
5034,Wayne Selden,CHICAGO BULLS,2019-02-02,AWAY,CHARLOTTE HORNETS,3.257136,1.46578,1.907677,4.428279,3.8726,0.34458,0.6870600000000001,0.34458
5035,Omari Spellman,ATLANTA HAWKS,2019-02-02,AWAY,PHOENIX SUNS,2.5998839999999994,1.5941800000000002,1.29244,4.77486,2.14188,0.5145,1.0679400000000001,0.5145
5036,Derrick White,SAN ANTONIO SPURS,2019-02-02,HOME,NEW ORLEANS PELICANS,5.1939280000000005,1.2475,3.602791,5.491224,4.378080000000001,0.8296,1.20129,0.8296
5037,Isaiah Hartenstein,HOUSTON ROCKETS,2019-02-02,AWAY,UTAH JAZZ,2.9382260000000002,0.86016,1.256997,5.806656,2.2582400000000002,0.87572,0.9824400000000001,0.87572
5038,Luke Kennard,DETROIT PISTONS,2019-02-02,HOME,LOS ANGELES CLIPPERS,2.7687600000000003,1.68834,1.101064,4.362948,2.60264,0.21424,0.8853599999999998,0.21424
5039,Jaron Blossomgame,CLEVELAND CAVALIERS,2019-02-02,HOME,DALLAS MAVERICKS,3.3928520000000004,0.90082,1.446223,5.072214000000001,2.1920800000000003,0.64714,0.7531499999999998,0.64714
5040,Marquese Chriss,HOUSTON ROCKETS,2019-02-02,AWAY,UTAH JAZZ,2.2435020000000003,0.97358,1.856065,4.750679999999999,2.3204000000000002,0.54398,0.8332800000000001,0.54398
5041,Jonas Jerebko,GOLDEN STATE WARRIORS,2019-02-02,HOME,LOS ANGELES LAKERS,2.8433900000000003,0.97144,1.213084,5.246886,2.326,0.39868000000000003,0.7926000000000001,0.39868000000000003
5042,Wesley Johnson,NEW ORLEANS PELICANS,2019-02-02,AWAY,SAN ANTONIO SPURS,2.7089440000000007,0.97572,1.7293630000000002,3.759408,2.10464,0.42124,0.483,0.42124
5043,Furkan Korkmaz,PHILADELPHIA 76ERS,2019-02-02,AWAY,SACRAMENTO KINGS,2.2990879999999994,1.09342,1.8944860000000001,3.8283840000000002,2.30472,0.28492,0.5475,0.28492
5044,Brandon Sampson,CHICAGO BULLS,2019-02-02,AWAY,CHARLOTTE HORNETS,3.02536,1.3245399999999998,1.6313900000000001,4.098684,2.55256,0.53222,0.6870600000000001,0.53222
5045,Tyrone Wallace,LOS ANGELES CLIPPERS,2019-02-02,AWAY,DETROIT PISTONS,3.1083860000000003,0.766,1.722524,3.859227,2.12384,0.33926,0.7015500000000001,0.33926
5046,Paul Millsap,DENVER NUGGETS,2019-02-02,AWAY,MINNESOTA TIMBERWOLVES,3.922932000000001,1.09984,2.918559,5.784789,3.51476,0.84836,0.8227500000000001,0.84836
5047,Solomon Hill,NEW ORLEANS PELICANS,2019-02-02,AWAY,SAN ANTONIO SPURS,2.767098,1.2795999999999998,1.675529,4.843017000000001,3.141,0.46956000000000003,0.61521,0.46956000000000003
5048,Ersan Ilyasova,MILWAUKEE BUCKS,2019-02-02,AWAY,WASHINGTON WIZARDS,2.5731580000000003,1.0527600000000001,1.299519,4.0331280000000005,2.2100000000000004,0.39524,0.7320600000000002,0.39524
5049,Shaun Livingston,GOLDEN STATE WARRIORS,2019-02-02,HOME,LOS ANGELES LAKERS,3.531194,0.766,1.208111,4.757391,3.15452,0.75606,0.9383700000000001,0.75606
5050,Edmond Sumner,INDIANA PACERS,2019-02-02,AWAY,MIAMI HEAT,2.9324559999999993,1.1298,1.781591,4.66674,2.5857200000000002,0.65302,1.04544,0.65302
5051,Alan Williams,BROOKLYN NETS,2019-02-02,AWAY,ORLANDO MAGIC,2.9919719999999996,0.81308,1.712453,5.288262,2.42708,0.38705999999999996,0.7143600000000001,0.38705999999999996
5052,Naz Mitrou-Long,UTAH JAZZ,2019-02-02,HOME,HOUSTON ROCKETS,2.4788479999999993,0.84304,1.019482,3.650196,2.2196000000000002,0.30848000000000003,0.612,0.30848000000000003
5053,Joe Harris,BROOKLYN NETS,2019-02-02,AWAY,ORLANDO MAGIC,2.579573999999999,1.90448,2.454405,4.685253,3.3214,0.46240000000000003,0.6804600000000001,0.46240000000000003
5054,Daryl Macon,DALLAS MAVERICKS,2019-02-02,AWAY,CLEVELAND CAVALIERS,3.229315999999999,0.766,1.343906,3.495,2.06,0.329,0.6954299999999998,0.329
5055,Tyreke Evans,INDIANA PACERS,2019-02-02,AWAY,MIAMI HEAT,4.229254,1.27532,2.0973000000000006,4.1606760000000005,3.39532,0.27788,0.8759399999999999,0.27788
5056,Jordan Bell,GOLDEN STATE WARRIORS,2019-02-02,HOME,LOS ANGELES LAKERS,3.8235200000000003,0.766,0.89117,5.008761,3.0149600000000003,0.74214,0.8943000000000001,0.74214
5057,DeAndre' Bembry,ATLANTA HAWKS,2019-02-02,AWAY,PHOENIX SUNS,4.037509999999999,1.1726,1.869752,5.144145,3.37548,0.45454,1.24761,0.45454
5058,Chimezie Metu,SAN ANTONIO SPURS,2019-02-02,HOME,NEW ORLEANS PELICANS,3.149032,0.766,1.6759990000000005,3.6559440000000003,2.06,0.30772,0.6893999999999999,0.30772
5059,Christian Wood,MILWAUKEE BUCKS,2019-02-02,AWAY,WASHINGTON WIZARDS,2.6919000000000004,0.766,1.373,3.495,2.06,0.329,0.6507000000000002,0.329
5060,Eric Gordon,HOUSTON ROCKETS,2019-02-02,AWAY,UTAH JAZZ,1.8635900000000012,2.57644,2.5039,4.37157,2.7260400000000002,0.2767,1.0299,0.2767
5061,Isaiah Canaan,MINNESOTA TIMBERWOLVES,2019-02-02,HOME,DENVER NUGGETS,2.1349780000000003,1.02494,0.9877770000000001,3.98085,2.36704,0.43755999999999995,0.5991000000000001,0.43755999999999995
5062,Rodions Kurucs,BROOKLYN NETS,2019-02-02,AWAY,ORLANDO MAGIC,3.5546240000000004,1.45722,2.0874760000000006,6.286197,2.2994,0.49185999999999996,0.9381000000000002,0.49185999999999996
5063,Terrence Ross,ORLANDO MAGIC,2019-02-02,HOME,BROOKLYN NETS,2.773740000000001,2.5957,1.2567530000000002,5.555865000000001,2.68684,0.55552,1.13763,0.55552
5064,James Johnson,MIAMI HEAT,2019-02-02,HOME,INDIANA PACERS,2.884886,1.38874,1.1541550000000003,4.394159999999999,3.7132,0.43528,0.9246300000000001,0.43528
5065,Jonah Bolden,PHILADELPHIA 76ERS,2019-02-02,AWAY,SACRAMENTO KINGS,2.618118,1.2154,1.526319,5.122935,2.3548799999999996,1.08784,0.80175,1.08784
5066,Aaron Holiday,INDIANA PACERS,2019-02-02,AWAY,MIAMI HEAT,2.1163239999999996,1.62414,1.7196729999999998,4.005207,2.9118000000000004,0.40942,0.8047499999999999,0.40942
5067,Johnathan Motley,LOS ANGELES CLIPPERS,2019-02-02,AWAY,DETROIT PISTONS,4.105112,0.766,3.034441,5.760528,2.28876,0.5521400000000001,0.7422300000000002,0.5521400000000001
5068,Marcin Gortat,LOS ANGELES CLIPPERS,2019-02-02,AWAY,DETROIT PISTONS,3.925490000000001,0.766,1.393525,6.176295,2.6238,0.7505999999999999,0.6507000000000002,0.7505999999999999
5069,Langston Galloway,DETROIT PISTONS,2019-02-02,HOME,LOS ANGELES CLIPPERS,1.7619259999999999,1.7782200000000001,1.5239400000000003,5.091144000000001,2.34936,0.5649200000000001,0.8175599999999998,0.5649200000000001
5070,Bruce Brown,DETROIT PISTONS,2019-02-02,HOME,LOS ANGELES CLIPPERS,3.43051,0.94148,1.081037,4.441236,2.47676,0.58296,0.7429799999999999,0.58296
5071,Mike Conley,MEMPHIS GRIZZLIES,2019-02-03,AWAY,NEW YORK KNICKS,4.888362000000001,2.04786,3.502107,5.0721989999999995,6.614960000000001,0.33472,1.21956,0.33472
5072,Kyrie Irving,BOSTON CELTICS,2019-02-03,HOME,OKLAHOMA CITY THUNDER,5.6513620000000016,2.21478,2.8986739999999998,6.345042,6.3866,0.5694,1.50555,0.5694
5073,Paul George,OKLAHOMA CITY THUNDER,2019-02-03,AWAY,BOSTON CELTICS,3.5932340000000007,3.01086,5.226962,7.010076,4.46864,0.45836,1.44246,0.45836
5074,Russell Westbrook,OKLAHOMA CITY THUNDER,2019-02-03,AWAY,BOSTON CELTICS,5.912146000000002,1.33738,5.415199000000001,8.023812,9.31764,0.3840799999999999,0.85599,0.3840799999999999
5075,Marc Gasol,MEMPHIS GRIZZLIES,2019-02-03,AWAY,NEW YORK KNICKS,4.4158360000000005,1.8081800000000001,3.704899,6.25794,4.01576,0.47741999999999996,0.71445,0.47741999999999996
5076,Marcus Smart,BOSTON CELTICS,2019-02-03,HOME,OKLAHOMA CITY THUNDER,1.7364040000000003,1.8895,1.645921,4.177647,4.3558,0.54774,1.11909,0.54774
5077,Al Horford,BOSTON CELTICS,2019-02-03,HOME,OKLAHOMA CITY THUNDER,5.396878000000001,1.05918,0.854007,9.245112,4.171200000000001,2.01972,0.8919599999999999,2.01972
5078,Shai Gilgeous-Alexander,LOS ANGELES CLIPPERS,2019-02-03,AWAY,TORONTO RAPTORS,3.7795659999999995,1.32668,3.7055119999999997,5.037855,4.142200000000001,0.4951,1.3585500000000001,0.4951
5079,Serge Ibaka,TORONTO RAPTORS,2019-02-03,HOME,LOS ANGELES CLIPPERS,5.410786000000001,1.36092,3.2701850000000006,8.349519,2.8206800000000003,1.2286400000000002,0.9836699999999998,1.2286400000000002
5080,Steven Adams,OKLAHOMA CITY THUNDER,2019-02-03,AWAY,BOSTON CELTICS,6.460546000000001,0.766,1.642966,8.91123,3.24268,1.1802599999999999,1.10007,1.1802599999999999
