,index,slug,name_x,team_x,location_x,opponent_x,outcome,seconds_played,made_field_goals_x,attempted_field_goals_x,made_three_point_field_goals_x,attempted_three_point_field_goals_x,made_free_throws_x,attempted_free_throws_x,offensive_rebounds_x,defensive_rebounds_x,assists_x,steals_x,blocks_x,turnovers_x,personal_fouls,game_score,Date,Team Defensive Rating,Team Pace,Team Turnover %,Opponent Defensive Rating,Opponent Pace,Opponent Turnover %,attempted_two_point_field_goals_x,made_two_point_field_goals_x,total_rebounds,at_home,indexr,name_y,team_y,date,location_y,opponent_y,made_field_goals_y,made_two_point_field_goals_y,attempted_two_point_field_goals_y,attempted_field_goals_y,made_three_point_field_goals_y,attempted_three_point_field_goals_y,attempted_free_throws_y,made_free_throws_y,offensive_rebounds_y,defensive_rebounds_y,assists_y,blocks_y,turnovers_y,steals_y
5173,5173,burketr01,Trey Burke,PHILADELPHIA 76ERS,AWAY,MIAMI HEAT,LOSS,720,0,2,0,0,0,0,1,0,3,0,0,0,0,1.4,2020-02-03,110.0,101.6,12.9,107.6,98.2,13.1,2,0,1,False,5173,Trey Burke,PHILADELPHIA 76ERS,2020-02-03,AWAY,MIAMI HEAT,0.75,0.6,1.49,2.66,0.15,1.17,0.15,0.0,0.12,0.24,0.4,0.0,0.19,0.0
5174,5174,chiozch01,Chris Chiozza,BROOKLYN NETS,HOME,PHOENIX SUNS,WIN,191,0,1,0,1,0,0,0,0,3,1,0,1,0,1.4,2020-02-03,109.7,100.8,13.0,115.1,100.5,13.8,0,0,0,True,5174,Chris Chiozza,BROOKLYN NETS,2020-02-03,HOME,PHOENIX SUNS,0.0,0.0,1.0,1.89,0.0,0.89,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.56
5175,5175,smithzh01,Zhaire Smith,PHILADELPHIA 76ERS,AWAY,MIAMI HEAT,LOSS,266,1,3,0,0,0,0,0,0,0,1,0,0,0,1.3,2020-02-03,110.0,101.6,12.9,107.6,98.2,13.1,3,1,0,False,5175,Zhaire Smith,PHILADELPHIA 76ERS,2020-02-03,AWAY,MIAMI HEAT,0.22,0.22,0.92,1.69,0.0,0.77,0.98,0.49,0.0,0.49,0.44,0.0,0.27,0.49
5176,5176,leoname01,Meyers Leonard,MIAMI HEAT,HOME,PHILADELPHIA 76ERS,WIN,957,1,3,1,2,0,2,0,5,0,0,0,0,2,1.2,2020-02-03,107.6,98.2,13.1,110.0,101.6,12.9,1,0,5,True,5176,Meyers Leonard,MIAMI HEAT,2020-02-03,HOME,PHILADELPHIA 76ERS,3.28,1.9,3.04,6.54,1.38,3.5,0.4,0.27,0.45,6.38,0.3,0.12,1.11,0.0
5177,5177,turneev01,Evan Turner,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,1260,1,4,0,0,0,0,1,1,2,1,0,1,2,1.2,2020-02-03,113.9,103.9,14.3,107.8,99.6,11.5,4,1,2,True,5177,Evan Turner,ATLANTA HAWKS,2020-02-03,HOME,BOSTON CELTICS,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0
5178,5178,bookede01,Devin Booker,PHOENIX SUNS,AWAY,BROOKLYN NETS,LOSS,1897,3,15,1,4,4,5,0,4,4,1,0,4,3,1.1,2020-02-03,115.1,100.5,13.8,109.7,100.8,13.0,11,2,4,False,5178,Devin Booker,PHOENIX SUNS,2020-02-03,AWAY,BROOKLYN NETS,10.12,7.78,12.68,18.65,2.34,5.97,10.04,9.21,0.0,4.73,6.67,0.27,4.68,0.38
5179,5179,gilesha01,Harry Giles,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,WIN,773,3,4,0,0,0,0,0,1,0,0,0,2,4,1.1,2020-02-03,111.5,103.1,11.5,112.9,100.2,11.4,4,3,1,True,5179,Harry Giles,SACRAMENTO KINGS,2020-02-03,HOME,MINNESOTA TIMBERWOLVES,3.31,3.31,4.23,4.23,0.0,0.0,0.59,0.59,1.24,2.92,1.22,0.86,0.49,0.31
5180,5180,spellom01,Omari Spellman,GOLDEN STATE WARRIORS,AWAY,WASHINGTON WIZARDS,WIN,768,1,4,0,1,2,2,1,2,0,0,0,1,2,1.1,2020-02-03,109.5,100.9,12.6,113.9,101.4,12.3,3,1,3,False,5180,Omari Spellman,GOLDEN STATE WARRIORS,2020-02-03,AWAY,WASHINGTON WIZARDS,2.87,1.84,3.6,6.91,1.03,3.31,2.4,2.25,0.12,3.39,1.01,0.48,1.41,0.9
5181,5181,harpeja01,Jared Harper,PHOENIX SUNS,AWAY,BROOKLYN NETS,LOSS,213,1,2,0,0,0,0,0,0,0,0,0,0,0,1.0,2020-02-03,115.1,100.5,13.8,109.7,100.8,13.0,2,1,0,False,5181,Jared Harper,PHOENIX SUNS,2020-02-03,AWAY,BROOKLYN NETS,0.56,0.56,1.11,1.56,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5182,5182,hernawi01,Willy Hernangómez,CHARLOTTE HORNETS,HOME,ORLANDO MAGIC,LOSS,1283,4,10,0,1,0,2,1,5,2,0,0,4,1,1.0,2020-02-03,112.5,98.7,10.9,108.1,98.1,11.9,9,4,6,True,5182,Willy Hernangómez,CHARLOTTE HORNETS,2020-02-03,HOME,ORLANDO MAGIC,3.45,3.14,4.93,6.22,0.31,1.29,2.99,2.34,1.26,2.59,1.18,0.24,0.95,0.92
5183,5183,owensta01,Tariq Owens,PHOENIX SUNS,AWAY,BROOKLYN NETS,LOSS,213,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2020-02-03,115.1,100.5,13.8,109.7,100.8,13.0,0,0,0,False,5183,Tariq Owens,PHOENIX SUNS,2020-02-03,AWAY,BROOKLYN NETS,0.26,0.26,0.79,1.46,0.0,0.67,0.82,0.82,0.52,0.41,0.0,0.0,0.0,0.33
5184,5184,lecquja01,Jalen Lecque,PHOENIX SUNS,AWAY,BROOKLYN NETS,LOSS,518,1,3,0,2,2,2,0,0,0,0,0,1,1,0.9,2020-02-03,115.1,100.5,13.8,109.7,100.8,13.0,1,1,0,False,5184,Jalen Lecque,PHOENIX SUNS,2020-02-03,AWAY,BROOKLYN NETS,1.04,1.04,1.56,2.65,0.0,1.1,0.54,0.54,0.0,0.0,0.56,0.0,0.27,0.0
5185,5185,silvach01,Chris Silva,MIAMI HEAT,HOME,PHILADELPHIA 76ERS,WIN,266,1,1,0,0,0,0,0,0,0,0,0,0,2,0.9,2020-02-03,107.6,98.2,13.1,110.0,101.6,12.9,1,1,0,True,5185,Chris Silva,MIAMI HEAT,2020-02-03,HOME,PHILADELPHIA 76ERS,0.12,0.12,0.72,0.72,0.0,0.0,0.59,0.3,0.75,0.89,0.0,0.0,0.0,0.89
5186,5186,korkmfu01,Furkan Korkmaz,PHILADELPHIA 76ERS,AWAY,MIAMI HEAT,LOSS,965,2,8,2,7,0,0,0,2,2,0,0,1,4,0.6,2020-02-03,110.0,101.6,12.9,107.6,98.2,13.1,1,0,2,False,5186,Furkan Korkmaz,PHILADELPHIA 76ERS,2020-02-03,AWAY,MIAMI HEAT,2.95,1.03,2.95,8.94,1.92,5.99,1.43,1.31,0.3,1.75,1.49,0.62,0.94,0.54
5187,5187,jacksjo02,Josh Jackson,MEMPHIS GRIZZLIES,HOME,DETROIT PISTONS,WIN,704,2,6,0,2,0,0,0,2,0,1,1,2,1,0.5,2020-02-03,108.8,96.6,12.9,109.2,97.4,12.3,4,2,2,True,5187,Josh Jackson,MEMPHIS GRIZZLIES,2020-02-03,HOME,DETROIT PISTONS,3.33,2.78,5.0,8.22,0.56,3.22,1.89,1.33,1.11,2.11,0.56,0.0,0.56,0.56
5188,5188,walkelo01,Lonnie Walker,SAN ANTONIO SPURS,AWAY,LOS ANGELES CLIPPERS,LOSS,1249,1,4,0,0,0,0,0,2,0,0,1,0,1,0.5,2020-02-03,111.2,98.3,11.0,111.5,101.7,12.7,4,1,2,False,5188,Lonnie Walker,SAN ANTONIO SPURS,2020-02-03,AWAY,LOS ANGELES CLIPPERS,2.18,1.69,3.3,4.36,0.5,1.07,1.45,1.3,0.0,1.71,1.67,0.0,0.39,0.72
5189,5189,snellto01,Tony Snell,DETROIT PISTONS,AWAY,MEMPHIS GRIZZLIES,LOSS,1762,1,7,0,4,0,0,0,0,4,1,0,1,0,0.3,2020-02-03,109.2,97.4,12.3,108.8,96.6,12.9,3,1,0,False,5189,Tony Snell,DETROIT PISTONS,2020-02-03,AWAY,MEMPHIS GRIZZLIES,2.72,0.42,1.5,7.3,2.3,5.8,1.55,1.55,0.0,2.7,3.46,0.43,0.83,0.48
5190,5190,caulewi01,Willie Cauley-Stein,DALLAS MAVERICKS,AWAY,INDIANA PACERS,WIN,388,0,0,0,0,0,0,0,2,1,0,1,1,2,0.2,2020-02-03,110.7,99.0,12.7,106.5,98.1,12.4,0,0,2,False,5190,Willie Cauley-Stein,DALLAS MAVERICKS,2020-02-03,AWAY,INDIANA PACERS,2.24,2.24,5.6,5.6,0.0,0.0,0.9,0.6,2.24,4.19,1.63,1.23,0.54,0.8
5191,5191,murrade01,Dejounte Murray,SAN ANTONIO SPURS,AWAY,LOS ANGELES CLIPPERS,LOSS,1475,1,7,0,1,0,0,1,4,0,2,0,1,1,0.0,2020-02-03,111.2,98.3,11.0,111.5,101.7,12.7,6,1,5,False,5191,Dejounte Murray,SAN ANTONIO SPURS,2020-02-03,AWAY,LOS ANGELES CLIPPERS,4.17,3.42,6.33,8.45,0.75,2.11,0.6,0.48,0.96,4.82,2.86,0.54,2.21,2.06
5192,5192,oladivi01,Victor Oladipo,INDIANA PACERS,HOME,DALLAS MAVERICKS,LOSS,1384,4,17,1,10,0,0,0,0,2,0,1,0,2,0.0,2020-02-03,106.5,98.1,12.4,110.7,99.0,12.7,7,3,0,True,5192,Victor Oladipo,INDIANA PACERS,2020-02-03,HOME,DALLAS MAVERICKS,2.0,1.0,6.0,11.33,1.0,5.33,2.89,2.89,0.0,2.0,2.33,0.0,1.44,0.56
5193,5193,greenja02,Javonte Green,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,1086,0,2,0,2,0,0,0,3,1,2,0,2,1,-0.2,2020-02-03,107.8,99.6,11.5,113.9,103.9,14.3,0,0,3,False,5193,Javonte Green,BOSTON CELTICS,2020-02-03,AWAY,ATLANTA HAWKS,1.6,1.6,2.4,3.02,0.0,0.62,2.32,1.07,1.05,1.2,1.45,0.15,0.24,1.08
5194,5194,hillso01,Solomon Hill,MEMPHIS GRIZZLIES,HOME,DETROIT PISTONS,WIN,818,0,1,0,0,0,0,0,1,2,0,0,0,3,-0.2,2020-02-03,108.8,96.6,12.9,109.2,97.4,12.3,1,0,1,True,5194,Solomon Hill,MEMPHIS GRIZZLIES,2020-02-03,HOME,DETROIT PISTONS,1.73,0.61,0.61,3.4,1.12,2.79,1.47,0.83,0.54,2.31,1.88,0.0,1.4,0.12
5195,5195,templga01,Garrett Temple,BROOKLYN NETS,HOME,PHOENIX SUNS,WIN,1348,1,6,1,5,0,0,0,2,1,0,1,0,4,-0.4,2020-02-03,109.7,100.8,13.0,115.1,100.5,13.8,1,0,2,True,5195,Garrett Temple,BROOKLYN NETS,2020-02-03,HOME,PHOENIX SUNS,4.28,1.89,3.3,10.12,2.39,6.82,1.16,0.8,0.3,2.92,1.71,0.45,0.73,0.69
5196,5196,poolejo01,Jordan Poole,GOLDEN STATE WARRIORS,AWAY,WASHINGTON WIZARDS,WIN,846,1,2,0,0,0,0,0,0,1,0,0,1,3,-0.5,2020-02-03,109.5,100.9,12.6,113.9,101.4,12.3,2,1,0,False,5196,Jordan Poole,GOLDEN STATE WARRIORS,2020-02-03,AWAY,WASHINGTON WIZARDS,1.03,0.24,2.47,5.21,0.79,2.74,1.41,1.41,0.0,2.11,1.68,0.36,0.99,0.0
5197,5197,bateske01,Keita Bates-Diop,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,LOSS,310,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7,2020-02-03,112.9,100.2,11.4,111.5,103.1,11.5,0,0,0,False,5197,Keita Bates-Diop,MINNESOTA TIMBERWOLVES,2020-02-03,AWAY,SACRAMENTO KINGS,2.39,2.15,3.2,5.38,0.24,2.18,1.43,1.06,0.58,2.74,2.07,0.93,0.36,0.57
5198,5198,doumbse01,Sekou Doumbouya,DETROIT PISTONS,AWAY,MEMPHIS GRIZZLIES,LOSS,1582,2,15,2,5,0,0,4,3,1,2,0,3,1,-0.7,2020-02-03,109.2,97.4,12.3,108.8,96.6,12.9,10,0,7,False,5198,Sekou Doumbouya,DETROIT PISTONS,2020-02-03,AWAY,MEMPHIS GRIZZLIES,2.6,1.88,3.73,6.63,0.72,2.89,1.57,1.27,0.53,2.39,0.12,0.38,1.56,0.36
5199,5199,johnsbj01,B.J. Johnson,ORLANDO MAGIC,AWAY,CHARLOTTE HORNETS,WIN,245,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,2020-02-03,108.1,98.1,11.9,112.5,98.7,10.9,1,0,0,False,5199,B.J. Johnson,ORLANDO MAGIC,2020-02-03,AWAY,CHARLOTTE HORNETS,0.73,0.58,1.65,2.75,0.15,1.1,0.59,0.59,0.15,1.09,0.34,0.0,0.46,0.3
5200,5200,tollian01,Anthony Tolliver,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,WIN,376,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7,2020-02-03,111.5,103.1,11.5,112.9,100.2,11.4,0,0,0,True,5200,Anthony Tolliver,SACRAMENTO KINGS,2020-02-03,HOME,MINNESOTA TIMBERWOLVES,0.49,0.0,0.0,1.87,0.49,1.87,0.59,0.3,0.38,1.04,0.31,0.24,0.38,0.72
5201,5201,bareajo01,J.J. Barea,DALLAS MAVERICKS,AWAY,INDIANA PACERS,WIN,543,1,4,1,2,0,0,0,0,0,0,0,1,1,-0.8,2020-02-03,110.7,99.0,12.7,106.5,98.1,12.4,2,0,0,False,5201,J.J. Barea,DALLAS MAVERICKS,2020-02-03,AWAY,INDIANA PACERS,3.54,2.65,5.08,7.08,0.89,2.0,1.37,1.37,0.99,1.79,5.0,0.0,1.68,0.12
5202,5202,watertr01,Tremont Waters,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,860,1,2,0,1,0,0,0,1,2,1,0,3,4,-0.9,2020-02-03,107.8,99.6,11.5,113.9,103.9,14.3,1,1,1,False,5202,Tremont Waters,BOSTON CELTICS,2020-02-03,AWAY,ATLANTA HAWKS,1.39,1.39,2.07,4.54,0.0,2.48,1.48,1.48,0.0,1.49,1.82,0.0,0.33,1.0
5203,5203,makerth01,Thon Maker,DETROIT PISTONS,AWAY,MEMPHIS GRIZZLIES,LOSS,878,0,3,0,1,0,0,0,5,0,0,0,0,1,-1.0,2020-02-03,109.2,97.4,12.3,108.8,96.6,12.9,2,0,5,False,5203,Thon Maker,DETROIT PISTONS,2020-02-03,AWAY,MEMPHIS GRIZZLIES,1.74,1.55,2.07,3.49,0.19,1.43,3.15,2.36,1.28,2.54,1.58,0.67,0.9,0.7
5204,5204,herroty01,Tyler Herro,MIAMI HEAT,HOME,PHILADELPHIA 76ERS,WIN,620,1,6,0,2,0,0,0,0,1,0,0,0,0,-1.1,2020-02-03,107.6,98.2,13.1,110.0,101.6,12.9,4,1,0,True,5204,Tyler Herro,MIAMI HEAT,2020-02-03,HOME,PHILADELPHIA 76ERS,5.75,2.43,5.86,13.36,3.32,7.5,2.32,1.86,0.24,3.58,0.91,0.81,0.62,0.36
5205,5205,meltode01,De'Anthony Melton,MEMPHIS GRIZZLIES,HOME,DETROIT PISTONS,WIN,846,1,6,0,0,0,0,0,0,1,1,0,1,1,-1.5,2020-02-03,108.8,96.6,12.9,109.2,97.4,12.3,6,1,0,True,5205,De'Anthony Melton,MEMPHIS GRIZZLIES,2020-02-03,HOME,DETROIT PISTONS,4.08,3.65,5.81,7.11,0.43,1.3,1.27,0.97,0.24,1.93,2.43,0.15,1.54,0.93
5206,5206,ojelese01,Semi Ojeleye,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,748,0,3,0,2,0,0,0,1,0,0,1,0,1,-1.5,2020-02-03,107.8,99.6,11.5,113.9,103.9,14.3,1,0,1,False,5206,Semi Ojeleye,BOSTON CELTICS,2020-02-03,AWAY,ATLANTA HAWKS,2.15,1.5,1.62,3.64,0.66,2.02,2.45,2.45,0.88,2.65,0.77,0.0,0.34,1.12
5207,5207,dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,HOME,NEW YORK KNICKS,LOSS,350,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.7,2020-02-03,117.6,96.6,12.2,113.7,99.6,12.4,0,0,0,True,5207,Matthew Dellavedova,CLEVELAND CAVALIERS,2020-02-03,HOME,NEW YORK KNICKS,0.75,0.75,1.48,2.08,0.0,0.59,0.0,0.0,0.0,0.64,2.92,0.0,1.36,0.0
5208,5208,paytoga02,Gary Payton,WASHINGTON WIZARDS,HOME,GOLDEN STATE WARRIORS,LOSS,689,0,2,0,0,0,0,0,0,1,0,0,0,4,-2.3,2020-02-03,113.9,101.4,12.3,109.5,100.9,12.6,2,0,0,True,5208,Gary Payton,WASHINGTON WIZARDS,2020-02-03,HOME,GOLDEN STATE WARRIORS,1.14,0.83,2.27,4.09,0.3,1.82,0.3,0.0,1.7,1.79,1.47,0.15,0.48,0.89
5209,5209,bacondw01,Dwayne Bacon,CHARLOTTE HORNETS,HOME,ORLANDO MAGIC,LOSS,1061,0,4,0,1,0,0,0,5,2,1,0,3,2,-2.7,2020-02-03,112.5,98.7,10.9,108.1,98.1,11.9,3,0,5,True,5209,Dwayne Bacon,CHARLOTTE HORNETS,2020-02-03,HOME,ORLANDO MAGIC,2.01,1.61,3.67,5.45,0.4,1.78,0.83,0.4,0.3,1.81,2.22,0.0,1.09,0.36
5210,5210,bongais01,Isaac Bonga,WASHINGTON WIZARDS,HOME,GOLDEN STATE WARRIORS,LOSS,587,0,3,0,1,1,2,0,0,0,0,0,0,4,-3.1,2020-02-03,113.9,101.4,12.3,109.5,100.9,12.6,2,0,0,True,5210,Isaac Bonga,WASHINGTON WIZARDS,2020-02-03,HOME,GOLDEN STATE WARRIORS,2.54,1.87,2.88,4.14,0.67,1.25,1.19,1.19,2.67,1.75,1.53,0.66,1.09,0.3
5211,5211,jacksre01,Reggie Jackson,DETROIT PISTONS,AWAY,MEMPHIS GRIZZLIES,LOSS,1463,1,16,1,6,0,0,2,5,4,0,0,1,0,-3.1,2020-02-03,109.2,97.4,12.3,108.8,96.6,12.9,10,0,7,False,5211,Reggie Jackson,DETROIT PISTONS,2020-02-03,AWAY,MEMPHIS GRIZZLIES,5.78,3.61,9.47,14.59,2.17,5.13,3.42,2.64,0.85,1.52,4.25,0.19,1.52,0.63
5212,5212,netora01,Raul Neto,PHILADELPHIA 76ERS,AWAY,MIAMI HEAT,LOSS,506,0,5,0,3,0,0,2,1,0,0,0,1,1,-3.2,2020-02-03,110.0,101.6,12.9,107.6,98.2,13.1,2,0,3,False,5212,Raul Neto,PHILADELPHIA 76ERS,2020-02-03,AWAY,MIAMI HEAT,1.91,0.91,2.51,5.35,1.0,2.84,1.28,0.83,1.04,1.07,1.62,0.15,1.23,0.58
5213,5213,hardeja01,James Harden,HOUSTON ROCKETS,HOME,CHARLOTTE HORNETS,WIN,2388,11,26,4,11,14,15,3,6,12,3,1,3,4,37.2,2020-02-04,110.7,97.9,12.0,112.5,98.7,10.9,15,7,9,True,5213,James Harden,HOUSTON ROCKETS,2020-02-04,HOME,CHARLOTTE HORNETS,8.09,3.95,9.12,20.08,4.13,10.96,8.94,8.46,1.38,7.57,6.24,1.43,3.87,1.58
5214,5214,jamesle01,LeBron James,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,WIN,2051,12,20,6,9,6,9,1,6,9,1,0,2,1,33.0,2020-02-04,109.5,103.2,13.4,111.2,98.3,11.0,11,6,7,True,5214,LeBron James,LOS ANGELES LAKERS,2020-02-04,HOME,SAN ANTONIO SPURS,8.41,6.51,12.21,17.97,1.9,5.76,4.99,3.16,0.78,7.84,9.31,0.39,4.56,1.55
5215,5215,jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1843,11,17,3,5,4,4,4,9,9,2,3,4,1,33.0,2020-02-04,108.9,97.7,11.9,110.5,99.1,12.1,12,8,13,True,5215,Nikola Jokić,DENVER NUGGETS,2020-02-04,HOME,PORTLAND TRAIL BLAZERS,10.83,9.65,15.99,19.14,1.18,3.14,4.99,4.38,0.7,8.86,9.42,0.75,3.83,1.95
5216,5216,antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,NEW ORLEANS PELICANS,WIN,1981,12,17,1,1,9,13,0,17,6,1,1,5,4,29.7,2020-02-04,105.2,103.3,12.0,112.6,103.3,12.6,16,11,17,False,5216,Giannis Antetokounmpo,MILWAUKEE BUCKS,2020-02-04,AWAY,NEW ORLEANS PELICANS,11.36,10.43,17.53,21.77,0.93,4.24,11.17,6.17,4.01,12.09,7.97,1.12,5.32,0.81
5217,5217,ingrabr01,Brandon Ingram,NEW ORLEANS PELICANS,HOME,MILWAUKEE BUCKS,LOSS,2136,12,19,3,9,5,6,1,6,1,2,1,3,3,24.8,2020-02-04,112.6,103.3,12.6,105.2,103.3,12.0,10,9,7,True,5217,Brandon Ingram,NEW ORLEANS PELICANS,2020-02-04,HOME,MILWAUKEE BUCKS,7.24,4.18,9.14,15.73,3.07,6.59,4.25,4.13,0.9,5.23,4.05,0.24,2.94,0.77
5218,5218,derozde01,DeMar DeRozan,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,LOSS,1967,12,21,0,0,4,5,2,6,7,1,0,2,3,23.6,2020-02-04,111.2,98.3,11.0,109.5,103.2,13.4,21,12,8,False,5218,DeMar DeRozan,SAN ANTONIO SPURS,2020-02-04,AWAY,LOS ANGELES LAKERS,9.91,9.91,18.2,18.32,0.0,0.12,9.91,8.05,0.15,5.02,4.28,0.0,2.26,1.07
5219,5219,houseda01,Danuel House,HOUSTON ROCKETS,HOME,CHARLOTTE HORNETS,WIN,2546,8,13,6,11,0,0,1,8,1,3,1,0,1,23.2,2020-02-04,110.7,97.9,12.0,112.5,98.7,10.9,2,2,9,True,5219,Danuel House,HOUSTON ROCKETS,2020-02-04,HOME,CHARLOTTE HORNETS,4.34,1.74,4.54,11.3,2.6,6.75,1.61,1.31,1.46,5.87,1.54,0.79,0.76,1.66
5220,5220,middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,NEW ORLEANS PELICANS,WIN,2008,9,18,2,5,0,0,0,8,8,3,0,2,1,19.6,2020-02-04,105.2,103.3,12.0,112.6,103.3,12.6,13,7,8,False,5220,Khris Middleton,MILWAUKEE BUCKS,2020-02-04,AWAY,NEW ORLEANS PELICANS,9.37,5.52,9.22,15.44,3.85,6.22,5.57,5.33,0.79,6.07,6.41,0.3,2.09,0.0
5221,5221,kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,WIN,1817,7,11,2,4,2,2,4,8,4,0,0,2,2,18.3,2020-02-04,109.5,103.2,13.4,111.2,98.3,11.0,7,5,12,True,5221,Kyle Kuzma,LOS ANGELES LAKERS,2020-02-04,HOME,SAN ANTONIO SPURS,4.25,3.49,6.68,9.56,0.75,2.89,3.68,2.78,1.73,4.54,0.95,0.54,1.87,0.0
5222,5222,murraja01,Jamal Murray,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1195,6,9,3,6,5,7,0,2,6,0,0,2,0,18.1,2020-02-04,108.9,97.7,11.9,110.5,99.1,12.1,3,3,2,True,5222,Jamal Murray,DENVER NUGGETS,2020-02-04,HOME,PORTLAND TRAIL BLAZERS,5.25,4.51,9.73,13.45,0.74,3.72,3.78,3.42,0.62,2.65,3.08,0.12,1.83,1.29
5223,5223,bridgmi02,Miles Bridges,CHARLOTTE HORNETS,AWAY,HOUSTON ROCKETS,LOSS,2348,8,17,1,7,3,6,5,10,0,1,1,0,1,17.9,2020-02-04,112.5,98.7,10.9,110.7,97.9,12.0,10,7,15,False,5223,Miles Bridges,CHARLOTTE HORNETS,2020-02-04,AWAY,HOUSTON ROCKETS,6.43,3.88,7.79,14.35,2.54,6.56,2.58,2.34,2.74,3.06,1.64,0.93,0.6,0.68
5224,5224,lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,DENVER NUGGETS,LOSS,1804,8,23,1,6,4,4,1,1,9,1,0,0,0,16.4,2020-02-04,110.5,99.1,12.1,108.9,97.7,11.9,17,7,2,False,5224,Damian Lillard,PORTLAND TRAIL BLAZERS,2020-02-04,AWAY,DENVER NUGGETS,15.28,7.6,13.42,26.68,7.68,13.26,9.48,8.55,0.43,5.86,11.0,0.0,3.12,1.24
5225,5225,grahade01,Devonte' Graham,CHARLOTTE HORNETS,AWAY,HOUSTON ROCKETS,LOSS,2107,5,11,5,10,1,2,0,4,10,0,0,2,2,15.3,2020-02-04,112.5,98.7,10.9,110.7,97.9,12.0,1,0,4,False,5225,Devonte' Graham,CHARLOTTE HORNETS,2020-02-04,AWAY,HOUSTON ROCKETS,4.14,1.72,3.08,11.76,2.43,8.69,1.28,0.82,0.3,1.96,7.16,0.0,3.1,1.47
5226,5226,roziete01,Terry Rozier,CHARLOTTE HORNETS,AWAY,HOUSTON ROCKETS,LOSS,2018,5,12,3,7,7,7,1,4,4,0,0,2,3,15.1,2020-02-04,112.5,98.7,10.9,110.7,97.9,12.0,5,2,5,False,5226,Terry Rozier,CHARLOTTE HORNETS,2020-02-04,AWAY,HOUSTON ROCKETS,6.3,4.19,7.99,15.07,2.11,7.08,3.47,3.17,0.7,4.97,2.64,0.19,2.06,0.31
5227,5227,grantje01,Jerami Grant,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1786,6,11,3,5,2,2,1,3,2,1,1,0,4,14.8,2020-02-04,108.9,97.7,11.9,110.5,99.1,12.1,6,3,4,True,5227,Jerami Grant,DENVER NUGGETS,2020-02-04,HOME,PORTLAND TRAIL BLAZERS,5.43,2.7,5.75,12.08,2.73,6.33,2.2,2.05,1.57,2.62,1.45,2.83,1.09,1.27
5228,5228,matthwe02,Wesley Matthews,MILWAUKEE BUCKS,AWAY,NEW ORLEANS PELICANS,WIN,1687,6,11,5,9,0,0,0,2,2,0,1,0,1,14.0,2020-02-04,105.2,103.3,12.0,112.6,103.3,12.6,2,1,2,False,5228,Wesley Matthews,MILWAUKEE BUCKS,2020-02-04,AWAY,NEW ORLEANS PELICANS,1.97,0.99,1.67,4.75,0.98,3.08,1.84,1.41,0.12,1.62,1.5,0.0,1.08,0.27
5229,5229,bartowi01,Will Barton,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1449,6,9,4,4,0,0,1,4,1,0,0,0,2,13.9,2020-02-04,108.9,97.7,11.9,110.5,99.1,12.1,5,2,5,True,5229,Will Barton,DENVER NUGGETS,2020-02-04,HOME,PORTLAND TRAIL BLAZERS,6.62,4.14,8.56,14.41,2.49,5.85,2.71,2.07,1.38,5.23,4.71,0.34,1.59,0.51
5230,5230,forbebr01,Bryn Forbes,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,LOSS,1526,4,8,4,8,1,2,0,0,3,3,0,0,1,13.3,2020-02-04,111.2,98.3,11.0,109.5,103.2,13.4,0,0,0,False,5230,Bryn Forbes,SAN ANTONIO SPURS,2020-02-04,AWAY,LOS ANGELES LAKERS,2.59,0.97,2.53,7.84,1.63,5.31,0.59,0.59,0.0,1.08,2.39,0.0,0.12,0.12
