,Unnamed: 0,slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,Date,Team Defensive Rating,Team Pace,Team Turnover %,Opponent Defensive Rating,Opponent Pace,Opponent Turnover %
7109,147,morrima03,Marcus Morris,LOS ANGELES CLIPPERS,HOME,SACRAMENTO KINGS,LOSS,1901,3,9,0,2,0,0,0,2,1,0,1,5,2,-2.9,2020-02-22,111.5,101.7,12.7,111.5,103.1,11.5
7110,148,niangge01,Georges Niang,UTAH JAZZ,HOME,HOUSTON ROCKETS,LOSS,592,0,2,0,2,0,0,0,3,0,0,0,2,1,-2.9,2020-02-22,105.7,100.3,13.4,110.7,97.9,12.0
7111,149,satorto01,Tomáš Satoranský,CHICAGO BULLS,HOME,PHOENIX SUNS,LOSS,1377,0,8,0,2,0,0,2,4,1,0,0,3,3,-6.5,2020-02-22,113.2,99.0,12.7,115.1,100.5,13.8
7112,0,bealbr01,Bradley Beal,WASHINGTON WIZARDS,AWAY,CHICAGO BULLS,LOSS,2362,15,27,5,11,18,20,2,3,4,2,1,7,5,38.1,2020-02-23,113.9,101.4,12.3,113.2,99.0,12.7
7113,1,mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,2595,15,30,6,11,5,8,1,8,12,1,0,1,2,35.5,2020-02-23,110.5,99.1,12.1,109.2,97.4,12.3
7114,2,tatumja01,Jayson Tatum,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,LOSS,2193,12,20,4,7,13,15,1,4,2,1,2,2,3,33.5,2020-02-23,107.8,99.6,11.5,109.5,103.2,13.4
7115,3,anthoca01,Carmelo Anthony,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,2241,11,16,5,9,5,6,0,4,1,0,0,0,2,25.9,2020-02-23,110.5,99.1,12.1,109.2,97.4,12.3
7116,4,holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,WIN,2302,10,17,3,7,0,0,2,5,15,0,1,4,0,25.2,2020-02-23,112.6,103.3,12.6,109.5,100.9,12.6
7117,5,whiteco01,Coby White,CHICAGO BULLS,HOME,WASHINGTON WIZARDS,WIN,2027,11,18,5,9,6,7,1,5,2,2,1,5,2,24.9,2020-02-23,113.2,99.0,12.7,113.9,101.4,12.3
7118,6,jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1857,11,14,0,1,2,3,1,6,6,2,2,3,4,23.7,2020-02-23,108.9,97.7,11.9,112.9,100.2,11.4
7119,7,woodch01,Christian Wood,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1840,9,15,2,4,6,7,2,7,1,0,2,0,2,23.5,2020-02-23,109.2,97.4,12.3,110.5,99.1,12.1
7120,8,millspa01,Paul Millsap,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1559,9,11,4,6,3,4,2,5,0,1,2,1,4,23.2,2020-02-23,108.9,97.7,11.9,112.9,100.2,11.4
7121,9,satorto01,Tomáš Satoranský,CHICAGO BULLS,HOME,WASHINGTON WIZARDS,WIN,2360,6,10,1,3,2,4,0,3,13,4,0,0,1,23.2,2020-02-23,113.2,99.0,12.7,113.9,101.4,12.3
7122,10,lowryky01,Kyle Lowry,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,1901,6,13,3,8,1,1,2,5,11,5,1,2,2,22.8,2020-02-23,107.1,100.2,12.4,106.5,98.1,12.4
7123,11,jamesle01,LeBron James,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,WIN,2129,9,19,4,10,7,12,0,8,9,0,0,2,4,22.4,2020-02-23,109.5,103.2,13.4,107.8,99.6,11.5
7124,12,willizi01,Zion Williamson,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,WIN,1988,13,20,1,1,1,6,6,1,2,0,1,1,1,22.4,2020-02-23,112.6,103.3,12.6,109.5,100.9,12.6
7125,13,adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,1647,8,12,0,0,5,6,3,11,0,1,0,1,0,20.8,2020-02-23,107.0,102.8,11.7,111.2,98.3,11.0
7126,14,mellini01,Nicolò Melli,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,WIN,1377,7,8,6,7,0,0,3,2,1,0,1,1,0,20.3,2020-02-23,112.6,103.3,12.6,109.5,100.9,12.6
7127,15,davisan02,Anthony Davis,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,WIN,2345,10,25,3,5,9,12,6,7,3,0,2,6,3,19.9,2020-02-23,109.5,103.2,13.4,107.8,99.6,11.5
7128,16,gilgesh01,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,1905,8,14,1,2,5,5,2,11,4,0,0,3,0,19.9,2020-02-23,107.0,102.8,11.7,111.2,98.3,11.0
7129,17,bowmaky01,Ky Bowman,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,LOSS,1938,6,12,0,3,3,3,2,4,7,3,1,1,1,18.8,2020-02-23,109.5,100.9,12.6,112.6,103.3,12.6
7130,18,youngth01,Thaddeus Young,CHICAGO BULLS,HOME,WASHINGTON WIZARDS,WIN,1824,8,14,5,7,2,3,0,6,2,3,0,2,4,18.6,2020-02-23,113.2,99.0,12.7,113.9,101.4,12.3
7131,19,lavinza01,Zach LaVine,CHICAGO BULLS,HOME,WASHINGTON WIZARDS,WIN,2161,11,20,6,12,4,6,1,3,3,3,1,9,4,18.4,2020-02-23,113.2,99.0,12.7,113.9,101.4,12.3
7132,20,leeda03,Damion Lee,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,LOSS,2081,9,15,4,8,0,0,0,4,4,1,1,3,0,17.8,2020-02-23,109.5,100.9,12.6,112.6,103.3,12.6
7133,21,whiteha01,Hassan Whiteside,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,2306,8,14,0,0,0,3,5,12,3,0,4,2,2,17.4,2020-02-23,110.5,99.1,12.1,109.2,97.4,12.3
7134,22,mclaujo01,Jordan McLaughlin,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,2027,5,9,2,4,3,3,1,3,10,1,0,3,0,17.3,2020-02-23,112.9,100.2,11.4,108.9,97.7,11.9
7135,23,toscaju01,Juan Toscano-Anderson,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,LOSS,1652,6,10,3,5,1,1,0,8,3,1,2,1,2,16.5,2020-02-23,109.5,100.9,12.6,112.6,103.3,12.6
7136,24,dortlu01,Luguentz Dort,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,1444,6,6,2,2,1,2,0,2,2,3,0,1,3,15.6,2020-02-23,107.0,102.8,11.7,111.2,98.3,11.0
7137,25,paulch01,Chris Paul,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,1678,5,13,0,3,2,2,0,9,10,1,0,0,0,15.6,2020-02-23,107.0,102.8,11.7,111.2,98.3,11.0
7138,26,siakapa01,Pascal Siakam,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,1829,8,12,1,4,4,5,0,2,3,0,1,3,2,15.0,2020-02-23,107.1,100.2,12.4,106.5,98.1,12.4
7139,27,morrimo01,Monte Morris,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1864,6,10,1,3,0,0,0,6,6,2,0,1,2,14.6,2020-02-23,108.9,97.7,11.9,112.9,100.2,11.4
7140,28,beaslma01,Malik Beasley,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,2046,6,13,2,5,3,4,2,6,1,1,1,1,1,14.1,2020-02-23,112.9,100.2,11.4,108.9,97.7,11.9
7141,29,bouchch01,Chris Boucher,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,1031,2,4,1,2,4,4,1,10,2,0,4,0,2,14.1,2020-02-23,107.1,100.2,12.4,106.5,98.1,12.4
7142,30,murraja01,Jamal Murray,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,2108,8,14,2,8,1,2,0,1,6,1,0,3,1,14.1,2020-02-23,108.9,97.7,11.9,112.9,100.2,11.4
7143,31,martike03,Kelan Martin,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,1783,7,15,3,8,4,4,0,4,0,0,1,1,1,13.8,2020-02-23,112.9,100.2,11.4,108.9,97.7,11.9
7144,32,theisda01,Daniel Theis,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,LOSS,1873,6,7,2,2,2,3,2,7,0,0,0,1,6,13.2,2020-02-23,107.8,99.6,11.5,109.5,103.2,13.4
7145,33,hensojo01,John Henson,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1381,3,6,0,1,2,2,4,3,2,2,2,0,1,13.1,2020-02-23,109.2,97.4,12.3,110.5,99.1,12.1
7146,34,ibakase01,Serge Ibaka,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,1428,7,12,1,2,0,0,4,11,1,0,1,3,2,13.1,2020-02-23,107.1,100.2,12.4,106.5,98.1,12.4
7147,35,gayru01,Rudy Gay,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1062,4,11,1,5,5,5,4,2,2,1,0,0,2,12.9,2020-02-23,111.2,98.3,11.0,107.0,102.8,11.7
7148,36,knighbr03,Brandon Knight,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1220,4,8,3,7,4,4,0,2,3,0,0,0,2,12.9,2020-02-23,109.2,97.4,12.3,110.5,99.1,12.1
7149,37,smithis01,Ish Smith,WASHINGTON WIZARDS,AWAY,CHICAGO BULLS,LOSS,1637,3,5,2,3,2,3,0,3,5,2,1,1,2,12.6,2020-02-23,113.9,101.4,12.3,113.2,99.0,12.7
7150,38,poolejo01,Jordan Poole,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,LOSS,1958,8,14,1,4,2,3,0,4,5,0,0,4,1,12.3,2020-02-23,109.5,100.9,12.6,112.6,103.3,12.6
7151,39,culveja01,Jarrett Culver,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,1549,5,8,3,4,1,4,1,2,5,1,0,3,0,12.0,2020-02-23,112.9,100.2,11.4,108.9,97.7,11.9
7152,40,thomama02,Matt Thomas,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,925,6,8,5,7,0,0,0,1,1,0,0,2,2,12.0,2020-02-23,107.1,100.2,12.4,106.5,98.1,12.4
7153,41,gallola01,Langston Galloway,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1464,4,9,2,5,3,3,1,3,4,1,0,1,3,11.5,2020-02-23,109.2,97.4,12.3,110.5,99.1,12.1
7154,42,noelne01,Nerlens Noel,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,972,5,5,0,0,0,0,0,1,0,1,5,0,5,11.3,2020-02-23,107.0,102.8,11.7,111.2,98.3,11.0
7155,43,harriga01,Gary Harris,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1826,5,10,2,3,1,2,0,3,1,2,0,0,0,11.2,2020-02-23,108.9,97.7,11.9,112.9,100.2,11.4
7156,44,rondora01,Rajon Rondo,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,WIN,1323,1,2,0,1,2,4,1,0,5,5,0,0,1,11.0,2020-02-23,109.5,103.2,13.4,107.8,99.6,11.5
7157,45,schrode01,Dennis Schröder,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,1711,4,11,1,3,4,4,0,3,6,0,0,1,0,11.0,2020-02-23,107.0,102.8,11.7,111.2,98.3,11.0
7158,46,brownja02,Jaylen Brown,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,LOSS,2335,8,19,3,9,1,2,2,4,2,2,1,4,4,10.6,2020-02-23,107.8,99.6,11.5,109.5,103.2,13.4
7159,47,holliro01,Rondae Hollis-Jefferson,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,1226,5,7,0,0,2,2,3,1,3,0,0,3,0,10.6,2020-02-23,107.1,100.2,12.4,106.5,98.1,12.4
7160,48,sabondo01,Domantas Sabonis,INDIANA PACERS,AWAY,TORONTO RAPTORS,LOSS,1861,6,16,0,0,2,3,2,9,5,1,0,2,2,10.6,2020-02-23,106.5,98.1,12.4,107.1,100.2,12.4
7161,49,johnsja01,James Johnson,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,1630,5,11,1,4,2,2,0,5,4,2,0,2,3,10.4,2020-02-23,112.9,100.2,11.4,108.9,97.7,11.9
7162,50,smartma01,Marcus Smart,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,LOSS,2155,4,11,3,7,3,4,1,6,3,2,0,2,5,10.1,2020-02-23,107.8,99.6,11.5,109.5,103.2,13.4
7163,51,poeltja01,Jakob Poeltl,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,932,4,7,0,0,1,2,4,0,1,2,0,0,2,10.0,2020-02-23,111.2,98.3,11.0,107.0,102.8,11.7
7164,52,belinma01,Marco Belinelli,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,922,5,10,3,7,0,0,0,2,1,0,0,0,0,9.3,2020-02-23,111.2,98.3,11.0,107.0,102.8,11.7
7165,53,ingrabr01,Brandon Ingram,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,WIN,2023,5,18,2,7,5,5,0,4,5,2,0,3,2,9.3,2020-02-23,112.6,103.3,12.6,109.5,100.9,12.6
7166,54,bertada01,Dāvis Bertāns,WASHINGTON WIZARDS,AWAY,CHICAGO BULLS,LOSS,2222,7,15,5,11,3,3,1,3,1,1,0,6,6,9.2,2020-02-23,113.9,101.4,12.3,113.2,99.0,12.7
7167,55,daviste02,Terence Davis,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,1415,5,10,3,6,0,0,0,4,1,0,1,1,1,9.2,2020-02-23,107.1,100.2,12.4,106.5,98.1,12.4
7168,56,holidaa01,Aaron Holiday,INDIANA PACERS,AWAY,TORONTO RAPTORS,LOSS,1935,5,12,1,5,3,4,1,3,6,1,0,4,2,9.2,2020-02-23,106.5,98.1,12.4,107.1,100.2,12.4
7169,57,favorde01,Derrick Favors,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,WIN,1444,3,4,0,0,0,1,2,9,1,0,1,0,1,9.1,2020-02-23,112.6,103.3,12.6,109.5,100.9,12.6
7170,58,kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,WIN,1634,6,13,1,5,3,4,1,3,0,0,1,2,1,8.8,2020-02-23,109.5,103.2,13.4,107.8,99.6,11.5
7171,59,plumlma01,Mason Plumlee,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,880,4,5,0,0,1,2,1,3,3,0,0,1,2,8.6,2020-02-23,108.9,97.7,11.9,112.9,100.2,11.4
7172,60,grantje01,Jerami Grant,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1178,5,10,1,4,1,2,0,0,1,1,0,0,0,8.3,2020-02-23,108.9,97.7,11.9,112.9,100.2,11.4
7173,61,howardw01,Dwight Howard,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,WIN,915,3,5,0,0,4,5,2,5,0,0,1,1,4,8.3,2020-02-23,109.5,103.2,13.4,107.8,99.6,11.5
7174,62,okogijo01,Josh Okogie,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,1506,3,8,1,4,3,5,2,2,3,1,0,1,3,7.7,2020-02-23,112.9,100.2,11.4,108.9,97.7,11.9
7175,63,lylestr01,Trey Lyles,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1080,3,4,2,3,0,0,0,2,2,0,0,0,2,7.6,2020-02-23,111.2,98.3,11.0,107.0,102.8,11.7
7176,64,pascher01,Eric Paschall,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,LOSS,1855,5,9,0,2,3,4,1,4,0,1,0,2,4,7.6,2020-02-23,109.5,100.9,12.6,112.6,103.3,12.6
7177,65,forbebr01,Bryn Forbes,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1235,3,5,2,4,2,2,0,2,0,0,0,0,2,7.5,2020-02-23,111.2,98.3,11.0,107.0,102.8,11.7
7178,66,holidju01,Justin Holiday,INDIANA PACERS,AWAY,TORONTO RAPTORS,LOSS,1604,4,8,4,7,0,2,0,0,1,3,0,3,1,7.5,2020-02-23,106.5,98.1,12.4,107.1,100.2,12.4
7179,67,turnemy01,Myles Turner,INDIANA PACERS,AWAY,TORONTO RAPTORS,LOSS,1702,3,10,0,4,1,1,2,5,0,3,1,0,1,7.4,2020-02-23,106.5,98.1,12.4,107.1,100.2,12.4
7180,68,naderab01,Abdel Nader,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,1326,4,6,2,3,0,0,0,3,1,0,0,1,2,7.2,2020-02-23,107.0,102.8,11.7,111.2,98.3,11.0
7181,69,muscami01,Mike Muscala,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,261,3,3,1,1,0,0,1,1,0,0,0,0,0,7.1,2020-02-23,107.0,102.8,11.7,111.2,98.3,11.0
7182,70,hachiru01,Rui Hachimura,WASHINGTON WIZARDS,AWAY,CHICAGO BULLS,LOSS,1710,4,8,0,1,2,2,0,8,4,1,0,4,3,7.0,2020-02-23,113.9,101.4,12.3,113.2,99.0,12.7
7183,71,balllo01,Lonzo Ball,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,WIN,1623,1,6,0,3,0,0,1,5,9,4,0,3,2,6.9,2020-02-23,112.6,103.3,12.6,109.5,100.9,12.6
7184,72,browntr01,Troy Brown,WASHINGTON WIZARDS,AWAY,CHICAGO BULLS,LOSS,1279,3,4,0,0,1,2,1,0,3,2,0,2,3,6.6,2020-02-23,113.9,101.4,12.3,113.2,99.0,12.7
7185,73,caldwke01,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,WIN,1697,3,5,1,3,0,0,0,1,2,2,0,1,2,6.6,2020-02-23,109.5,103.2,13.4,107.8,99.6,11.5
7186,74,haywago01,Gordon Hayward,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,LOSS,2374,5,15,0,5,0,0,0,8,9,0,0,3,2,6.4,2020-02-23,107.8,99.6,11.5,109.5,103.2,13.4
7187,75,trentga02,Gary Trent,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,2067,3,8,0,2,0,0,0,2,2,3,1,1,0,6.3,2020-02-23,110.5,99.1,12.1,109.2,97.4,12.3
7188,76,arcidry01,Ryan Arcidiacono,CHICAGO BULLS,HOME,WASHINGTON WIZARDS,WIN,1273,1,5,1,4,2,2,0,3,5,1,0,1,1,5.9,2020-02-23,113.2,99.0,12.7,113.9,101.4,12.3
7189,77,bryanth01,Thomas Bryant,WASHINGTON WIZARDS,AWAY,CHICAGO BULLS,LOSS,848,2,2,0,0,0,0,1,4,0,1,0,0,1,5.9,2020-02-23,113.9,101.4,12.3,113.2,99.0,12.7
7190,78,reidna01,Naz Reid,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,1311,5,12,1,4,2,3,1,4,1,1,0,2,5,5.8,2020-02-23,112.9,100.2,11.4,108.9,97.7,11.9
7191,79,gallida01,Danilo Gallinari,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,1554,3,8,2,4,4,4,0,4,1,0,0,3,2,5.7,2020-02-23,107.0,102.8,11.7,111.2,98.3,11.0
7192,80,wiggian01,Andrew Wiggins,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,LOSS,2060,3,16,1,4,1,2,5,5,4,1,2,1,3,5.6,2020-02-23,109.5,100.9,12.6,112.6,103.3,12.6
7193,81,bendedr01,Dragan Bender,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS PELICANS,LOSS,1205,2,8,2,5,0,2,2,3,3,0,1,0,0,5.5,2020-02-23,109.5,100.9,12.6,112.6,103.3,12.6
7194,82,bartowi01,Will Barton,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1592,2,8,1,4,2,2,0,4,6,0,2,2,4,5.4,2020-02-23,108.9,97.7,11.9,112.9,100.2,11.4
7195,83,bitadgo01,Goga Bitadze,INDIANA PACERS,AWAY,TORONTO RAPTORS,LOSS,569,2,4,0,1,0,0,0,1,1,1,2,0,0,5.4,2020-02-23,106.5,98.1,12.4,107.1,100.2,12.4
7196,84,brogdma01,Malcolm Brogdon,INDIANA PACERS,AWAY,TORONTO RAPTORS,LOSS,1844,4,15,0,4,1,2,3,2,4,2,0,1,2,5.4,2020-02-23,106.5,98.1,12.4,107.1,100.2,12.4
7197,85,nowelja01,Jaylen Nowell,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,LOSS,934,2,5,0,3,2,2,1,0,2,0,0,0,0,5.4,2020-02-23,112.9,100.2,11.4,108.9,97.7,11.9
7198,86,johnske04,Keldon Johnson,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,786,4,10,0,1,1,2,2,1,3,0,0,1,2,5.2,2020-02-23,111.2,98.3,11.0,107.0,102.8,11.7
7199,87,feliccr01,Cristiano Felício,CHICAGO BULLS,HOME,WASHINGTON WIZARDS,WIN,1396,2,3,0,0,2,2,3,3,0,1,0,2,4,5.1,2020-02-23,113.2,99.0,12.7,113.9,101.4,12.3
7200,88,napiesh01,Shabazz Napier,WASHINGTON WIZARDS,AWAY,CHICAGO BULLS,LOSS,1019,1,1,0,0,0,0,0,0,4,4,0,3,1,5.1,2020-02-23,113.9,101.4,12.3,113.2,99.0,12.7
7201,89,derozde01,DeMar DeRozan,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1408,4,12,0,0,3,4,1,4,3,0,0,2,2,5.0,2020-02-23,111.2,98.3,11.0,107.0,102.8,11.7
7202,90,metuch01,Chimezie Metu,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,505,4,6,0,1,0,0,1,2,1,0,0,2,1,5.0,2020-02-23,111.2,98.3,11.0,107.0,102.8,11.7
7203,91,diallha01,Hamidou Diallo,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,883,3,5,0,1,0,1,0,0,2,1,0,0,2,4.9,2020-02-23,107.0,102.8,11.7,111.2,98.3,11.0
7204,92,wagnemo01,Moritz Wagner,WASHINGTON WIZARDS,AWAY,CHICAGO BULLS,LOSS,901,0,2,0,1,4,4,0,2,2,0,1,0,1,4.9,2020-02-23,113.9,101.4,12.3,113.2,99.0,12.7
7205,93,brissos01,Oshae Brissett,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,329,1,2,0,0,2,2,0,1,2,0,0,0,0,4.7,2020-02-23,107.1,100.2,12.4,106.5,98.1,12.4
7206,94,mcgeeja01,JaVale McGee,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,WIN,776,2,3,0,0,0,0,1,7,0,0,0,0,2,4.7,2020-02-23,109.5,103.2,13.4,107.8,99.6,11.5
7207,95,gabriwe01,Wenyen Gabriel,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,768,1,2,0,0,2,2,2,2,0,0,0,0,2,4.2,2020-02-23,110.5,99.1,12.1,109.2,97.4,12.3
7208,96,mcderdo01,Doug McDermott,INDIANA PACERS,AWAY,TORONTO RAPTORS,LOSS,1155,3,6,2,5,0,0,0,1,3,0,0,2,3,4.2,2020-02-23,106.5,98.1,12.4,107.1,100.2,12.4
7209,97,brownbr01,Bruce Brown,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2000,3,10,0,1,2,2,2,8,1,1,0,2,4,4.1,2020-02-23,109.2,97.4,12.3,110.5,99.1,12.1
7210,98,anunoog01,OG Anunoby,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,1656,3,7,0,2,1,2,0,4,2,1,1,2,3,4.0,2020-02-23,107.1,100.2,12.4,106.5,98.1,12.4
7211,99,doumbse01,Sekou Doumbouya,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1454,3,7,1,4,0,0,0,3,0,1,0,0,3,4.0,2020-02-23,109.2,97.4,12.3,110.5,99.1,12.1
7212,100,rosede01,Derrick Rose,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1660,6,16,1,4,2,2,0,2,3,0,0,5,0,3.9,2020-02-23,109.2,97.4,12.3,110.5,99.1,12.1
7213,101,gaffoda01,Daniel Gafford,CHICAGO BULLS,HOME,WASHINGTON WIZARDS,WIN,1302,5,6,0,0,0,4,1,1,0,0,2,3,5,3.6,2020-02-23,113.2,99.0,12.7,113.9,101.4,12.3
7214,102,makerth01,Thon Maker,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,961,2,6,0,2,0,0,1,2,2,1,1,1,1,3.6,2020-02-23,109.2,97.4,12.3,110.5,99.1,12.1
7215,103,hartjo01,Josh Hart,NEW ORLEANS PELICANS,AWAY,GOLDEN STATE WARRIORS,WIN,1648,3,9,2,7,0,1,0,10,0,0,0,0,5,3.5,2020-02-23,112.6,103.3,12.6,109.5,100.9,12.6
7216,104,johnsst04,Stanley Johnson,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,569,0,2,0,1,2,2,0,4,2,1,0,0,2,3.4,2020-02-23,107.1,100.2,12.4,106.5,98.1,12.4
7217,105,carusal01,Alex Caruso,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,WIN,483,3,6,0,3,0,0,0,0,0,1,0,0,2,3.2,2020-02-23,109.5,103.2,13.4,107.8,99.6,11.5
7218,106,lambje01,Jeremy Lamb,INDIANA PACERS,AWAY,TORONTO RAPTORS,LOSS,460,1,6,0,1,3,3,0,0,1,1,1,0,1,3.2,2020-02-23,106.5,98.1,12.4,107.1,100.2,12.4
7219,107,vanvlfr01,Fred VanVleet,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,1546,3,12,2,9,0,0,0,3,3,2,0,1,4,3.2,2020-02-23,107.1,100.2,12.4,106.5,98.1,12.4
7220,108,mykhasv01,Sviatoslav Mykhailiuk,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,924,2,5,1,4,0,0,1,0,2,0,0,1,1,3.0,2020-02-23,109.2,97.4,12.3,110.5,99.1,12.1
7221,109,millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,925,2,10,2,9,2,2,0,3,0,1,0,0,3,2.5,2020-02-23,111.2,98.3,11.0,107.0,102.8,11.7
7222,110,walkelo01,Lonnie Walker,SAN ANTONIO SPURS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1406,1,5,0,1,0,0,0,4,3,0,1,0,1,2.5,2020-02-23,111.2,98.3,11.0,107.0,102.8,11.7
7223,111,burtode02,Deonte Burton,OKLAHOMA CITY THUNDER,HOME,SAN ANTONIO SPURS,WIN,244,1,2,1,1,0,0,0,1,1,0,1,1,1,2.3,2020-02-23,107.0,102.8,11.7,111.2,98.3,11.0
